Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.5966,0.6215,0.5966,0.4795,0.6008,0.6071,0.6008,0.5952,0.6033,0.6112,0.6033,0.5983,0.7709,not-balanced,100,10,1,2,769,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0121, 'anticipation': -0.0, 'trust': 0.0076, 'surprise': 0.0079, 'sadness': 0.0126, 'disgust': 0.0034, 'joy': 0.0022, 'a_score': 0.1413}",MLPClassifier()
MLPClassifier,0.6117,0.6308,0.6117,0.4698,0.5954,0.6135,0.5954,0.5303,0.603,0.6279,0.603,0.5421,0.7664,not-balanced,100,10,4,3,184,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0061, 'anger': 0.0026, 'anticipation': 0.0005, 'trust': 0.0029, 'surprise': 0.0026, 'sadness': 0.0063, 'disgust': 0.0013, 'joy': 0.0003, 'a_score': 0.1393}",MLPClassifier()
MLPClassifier,0.6063,0.6284,0.6063,0.4676,0.5953,0.6221,0.5953,0.5299,0.6029,0.6343,0.6029,0.5413,0.7575,not-balanced,100,10,9,2,336,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0027, 'anger': 0.0034, 'anticipation': 0.001, 'trust': 0.0031, 'surprise': 0.0015, 'sadness': 0.0039, 'disgust': 0.0019, 'joy': 0.0015, 'a_score': 0.1416}",MLPClassifier()
MLPClassifier,0.5877,0.6132,0.5877,0.4559,0.5961,0.6149,0.5961,0.5374,0.6021,0.6248,0.6021,0.5462,0.7623,not-balanced,100,10,1,4,69,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.006, 'anticipation': 0.0037, 'trust': 0.0045, 'surprise': 0.004, 'sadness': 0.0083, 'disgust': 0.0052, 'joy': 0.0031, 'a_score': 0.1404}",MLPClassifier()
MLPClassifier,0.6113,0.6432,0.6113,0.5075,0.5952,0.6123,0.5952,0.529,0.6011,0.6256,0.6011,0.5381,0.7616,not-balanced,100,10,6,4,942,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0044, 'anger': 0.0036, 'anticipation': -0.0016, 'trust': 0.0007, 'surprise': 0.0025, 'sadness': 0.0023, 'disgust': 0.0031, 'joy': 0.0006, 'a_score': 0.1336}",MLPClassifier()
MLPClassifier,0.6121,0.6473,0.6121,0.4894,0.5938,0.6114,0.5938,0.5345,0.6007,0.6231,0.6007,0.5434,0.7593,not-balanced,100,10,2,4,505,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0092, 'anger': 0.0036, 'anticipation': 0.002, 'trust': 0.0018, 'surprise': 0.0032, 'sadness': 0.0063, 'disgust': 0.0041, 'joy': 0.0027, 'a_score': 0.1319}",MLPClassifier()
MLPClassifier,0.5959,0.612,0.5959,0.4604,0.5869,0.5852,0.5869,0.5589,0.5981,0.5993,0.5981,0.5696,0.7592,not-balanced,100,10,5,2,844,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0029, 'anger': 0.0048, 'anticipation': 0.0077, 'trust': 0.0067, 'surprise': 0.005, 'sadness': 0.0006, 'disgust': 0.0034, 'joy': 0.0065, 'a_score': 0.1327}",MLPClassifier()
MLPClassifier,0.6114,0.6196,0.6114,0.4641,0.5867,0.5894,0.5867,0.5497,0.5955,0.6008,0.5955,0.5594,0.7626,not-balanced,100,10,6,5,339,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.016, 'anger': 0.0048, 'anticipation': 0.0024, 'trust': 0.0048, 'surprise': 0.0045, 'sadness': 0.007, 'disgust': 0.004, 'joy': 0.0032, 'a_score': 0.1235}",MLPClassifier()
MLPClassifier,0.593,0.6028,0.593,0.4444,0.5836,0.5976,0.5836,0.5369,0.5944,0.6112,0.5944,0.5497,0.7583,not-balanced,100,10,2,5,439,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0142, 'anger': 0.0017, 'anticipation': 0.0074, 'trust': 0.0041, 'surprise': 0.0049, 'sadness': 0.0076, 'disgust': 0.0045, 'joy': 0.0062, 'a_score': 0.164}",MLPClassifier()
MLPClassifier,0.6108,0.6425,0.6108,0.4937,0.5897,0.5889,0.5897,0.5585,0.5935,0.597,0.5935,0.5639,0.7648,not-balanced,100,10,8,1,820,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.005, 'anticipation': 0.007, 'trust': 0.0046, 'surprise': 0.001, 'sadness': 0.006, 'disgust': 0.0056, 'joy': 0.0057, 'a_score': 0.1258}",MLPClassifier()
MLPClassifier,0.6185,0.6334,0.6185,0.478,0.5823,0.613,0.5823,0.564,0.5909,0.6134,0.5909,0.573,0.7658,not-balanced,100,10,3,5,499,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.008, 'anger': 0.0082, 'anticipation': 0.0027, 'trust': 0.0131, 'surprise': 0.0084, 'sadness': 0.0104, 'disgust': 0.0091, 'joy': 0.0133, 'a_score': 0.1218}",MLPClassifier()
SVC,0.5636,0.5185,0.5636,0.379,0.5842,0.5406,0.5842,0.5528,0.5901,0.5454,0.5901,0.5576,0.6636,not-balanced,100,10,2,1,422,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0036, 'anger': -0.0019, 'anticipation': -0.0016, 'trust': -0.0013, 'surprise': 0.0004, 'sadness': -0.0004, 'disgust': -0.0006, 'joy': -0.0002, 'a_score': 0.12}",SVC(probability=True)
SVC,0.5663,0.5223,0.5663,0.3826,0.5843,0.5395,0.5843,0.5523,0.5895,0.5448,0.5895,0.5574,0.6667,not-balanced,100,10,3,5,283,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0007, 'anger': -0.002, 'anticipation': -0.002, 'trust': -0.0021, 'surprise': -0.0003, 'sadness': -0.0012, 'disgust': -0.0003, 'joy': 0.0002, 'a_score': 0.1239}",SVC(probability=True)
SVC,0.5832,0.5398,0.5832,0.3892,0.5807,0.5346,0.5807,0.5453,0.589,0.5445,0.589,0.5548,0.6626,not-balanced,100,10,2,2,343,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0031, 'anger': -0.0023, 'anticipation': -0.0029, 'trust': -0.0029, 'surprise': -0.0028, 'sadness': -0.0044, 'disgust': -0.0027, 'joy': -0.0003, 'a_score': 0.1244}",SVC(probability=True)
MLPClassifier,0.6065,0.6407,0.6065,0.4962,0.5789,0.5822,0.5789,0.5355,0.589,0.5963,0.589,0.5464,0.7631,not-balanced,100,10,4,2,140,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0066, 'anger': 0.0005, 'anticipation': 0.0033, 'trust': 0.0031, 'surprise': 0.0028, 'sadness': 0.0091, 'disgust': 0.0054, 'joy': 0.006, 'a_score': 0.1189}",MLPClassifier()
SVC,0.56,0.5154,0.56,0.3795,0.5922,0.5483,0.5922,0.561,0.5889,0.5443,0.5889,0.5568,0.6551,not-balanced,100,10,1,3,192,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0016, 'anger': 0.0, 'anticipation': -0.001, 'trust': -0.0023, 'surprise': 0.0001, 'sadness': 0.0001, 'disgust': -0.0002, 'joy': -0.0004, 'a_score': 0.1129}",SVC(probability=True)
SVC,0.5663,0.5214,0.5663,0.3822,0.5827,0.5393,0.5827,0.5516,0.5887,0.544,0.5887,0.5576,0.671,not-balanced,100,10,8,3,993,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0024, 'anger': -0.0021, 'anticipation': 0.0002, 'trust': -0.0015, 'surprise': 0.0001, 'sadness': -0.0, 'disgust': -0.0001, 'joy': -0.0001, 'a_score': 0.1114}",SVC(probability=True)
SVC,0.561,0.5169,0.561,0.381,0.5938,0.5495,0.5938,0.5635,0.5887,0.5441,0.5887,0.5574,0.6636,not-balanced,100,10,3,2,883,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': 0.0002, 'anticipation': -0.0035, 'trust': -0.0034, 'surprise': -0.0, 'sadness': 0.0002, 'disgust': 0.0, 'joy': -0.0009, 'a_score': 0.1148}",SVC(probability=True)
SVC,0.5653,0.5227,0.5653,0.3835,0.5869,0.5403,0.5869,0.5561,0.5884,0.5437,0.5884,0.5572,0.6627,not-balanced,100,10,8,2,23,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0016, 'anger': 0.0003, 'anticipation': -0.0033, 'trust': -0.0023, 'surprise': 0.0003, 'sadness': 0.0003, 'disgust': 0.0003, 'joy': 0.0002, 'a_score': 0.1151}",SVC(probability=True)
SVC,0.5661,0.5209,0.5661,0.3836,0.5874,0.5443,0.5874,0.557,0.5883,0.5436,0.5883,0.5573,0.6645,not-balanced,100,10,6,4,565,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0032, 'anger': -0.003, 'anticipation': -0.0007, 'trust': -0.0036, 'surprise': -0.0001, 'sadness': -0.0006, 'disgust': -0.0002, 'joy': -0.0002, 'a_score': 0.1141}",SVC(probability=True)
SVC,0.5648,0.5216,0.5648,0.3833,0.577,0.5316,0.577,0.5463,0.5878,0.5431,0.5878,0.557,0.6677,not-balanced,100,10,9,5,456,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0013, 'anger': -0.0023, 'anticipation': 0.0001, 'trust': -0.002, 'surprise': -0.0001, 'sadness': -0.0008, 'disgust': 0.0, 'joy': -0.0002, 'a_score': 0.1189}",SVC(probability=True)
SVC,0.5669,0.5233,0.5669,0.3813,0.5802,0.5346,0.5802,0.5495,0.5876,0.5429,0.5876,0.5568,0.6704,not-balanced,100,10,9,4,274,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0014, 'anger': -0.002, 'anticipation': -0.0004, 'trust': -0.0012, 'surprise': 0.0002, 'sadness': 0.0002, 'disgust': 0.0003, 'joy': -0.0, 'a_score': 0.1152}",SVC(probability=True)
