Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
MLPClassifier,0.8498,0.8644,0.8498,0.8291,0.8642,0.8851,0.8642,0.8561,0.8641,0.8854,0.8641,0.8557,0.925,not-balanced,100,10,4,1,960,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': -0.0, 'anticipation': 0.0008, 'trust': 0.0006, 'surprise': 0.0004, 'sadness': 0.0001, 'disgust': 0.0001, 'joy': 0.0009, 'a_score': 0.2929}",MLPClassifier()
MLPClassifier,0.857,0.8751,0.857,0.8313,0.8611,0.88,0.8611,0.8525,0.8641,0.8832,0.8641,0.856,0.9231,not-balanced,100,10,6,5,333,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0019, 'anger': 0.0004, 'anticipation': 0.0006, 'trust': 0.0008, 'surprise': 0.0012, 'sadness': 0.0025, 'disgust': 0.0006, 'joy': 0.0007, 'a_score': 0.3006}",MLPClassifier()
MLPClassifier,0.8459,0.8579,0.8459,0.8249,0.8605,0.8818,0.8605,0.852,0.8641,0.8847,0.8641,0.8558,0.9198,not-balanced,100,10,10,3,282,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0018, 'anger': 0.0011, 'anticipation': 0.0007, 'trust': 0.0006, 'surprise': 0.0006, 'sadness': 0.0011, 'disgust': 0.0012, 'joy': 0.0011, 'a_score': 0.296}",MLPClassifier()
MLPClassifier,0.834,0.8469,0.834,0.8104,0.8646,0.8847,0.8646,0.8565,0.864,0.8843,0.864,0.8557,0.9137,not-balanced,100,10,4,5,355,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.001, 'anger': 0.0007, 'anticipation': 0.0005, 'trust': 0.0005, 'surprise': 0.0005, 'sadness': 0.0006, 'disgust': 0.0012, 'joy': 0.0013, 'a_score': 0.2921}",MLPClassifier()
MLPClassifier,0.8417,0.8579,0.8417,0.8114,0.8622,0.8822,0.8622,0.8538,0.864,0.8842,0.864,0.8558,0.9148,not-balanced,100,10,10,1,151,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': 0.0009, 'anticipation': 0.0002, 'trust': 0.001, 'surprise': 0.0006, 'sadness': 0.0016, 'disgust': 0.0025, 'joy': 0.0006, 'a_score': 0.2969}",MLPClassifier()
MLPClassifier,0.8378,0.8543,0.8378,0.8116,0.8677,0.8791,0.8677,0.8613,0.8639,0.877,0.8639,0.8571,0.9153,not-balanced,100,10,8,4,857,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0012, 'anger': 0.0024, 'anticipation': 0.0017, 'trust': 0.0007, 'surprise': 0.001, 'sadness': 0.001, 'disgust': 0.0025, 'joy': 0.0043, 'a_score': 0.2993}",MLPClassifier()
MLPClassifier,0.8272,0.8405,0.8272,0.8003,0.8631,0.8803,0.8631,0.8556,0.8638,0.8798,0.8638,0.8564,0.9127,not-balanced,100,10,2,1,725,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.004, 'anger': -0.0009, 'anticipation': 0.0016, 'trust': 0.0004, 'surprise': -0.0, 'sadness': 0.0006, 'disgust': -0.0003, 'joy': 0.003, 'a_score': 0.2936}",MLPClassifier()
MLPClassifier,0.8464,0.8609,0.8464,0.8198,0.8656,0.8834,0.8656,0.8581,0.8637,0.8819,0.8637,0.8558,0.9183,not-balanced,100,10,4,4,152,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': 0.0007, 'anticipation': 0.0007, 'trust': 0.0003, 'surprise': 0.0013, 'sadness': 0.0011, 'disgust': 0.0031, 'joy': 0.0008, 'a_score': 0.2941}",MLPClassifier()
MLPClassifier,0.8538,0.872,0.8538,0.8264,0.8651,0.8798,0.8651,0.8581,0.8636,0.8797,0.8636,0.8562,0.9213,not-balanced,100,10,3,4,863,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0029, 'anger': 0.0011, 'anticipation': 0.0017, 'trust': 0.0015, 'surprise': 0.0021, 'sadness': 0.0006, 'disgust': 0.0037, 'joy': 0.002, 'a_score': 0.2943}",MLPClassifier()
MLPClassifier,0.8284,0.8378,0.8284,0.807,0.863,0.8784,0.863,0.8559,0.8636,0.879,0.8636,0.8562,0.9159,not-balanced,100,10,8,1,903,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0018, 'anger': 0.0005, 'anticipation': 0.0019, 'trust': 0.0007, 'surprise': 0.0019, 'sadness': 0.0015, 'disgust': 0.001, 'joy': 0.0065, 'a_score': 0.2977}",MLPClassifier()
MLPClassifier,0.837,0.8513,0.837,0.8101,0.863,0.8784,0.863,0.8556,0.8636,0.8797,0.8636,0.8561,0.9157,not-balanced,100,10,2,3,616,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0009, 'anger': 0.0013, 'anticipation': 0.0028, 'trust': 0.001, 'surprise': 0.0004, 'sadness': 0.0014, 'disgust': 0.0021, 'joy': 0.0035, 'a_score': 0.2967}",MLPClassifier()
MLPClassifier,0.8483,0.8635,0.8483,0.8238,0.8622,0.8823,0.8622,0.8537,0.8631,0.8839,0.8631,0.8547,0.9251,not-balanced,100,10,7,5,203,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0001, 'anger': 0.0021, 'anticipation': 0.0002, 'trust': 0.0002, 'surprise': 0.0007, 'sadness': 0.0013, 'disgust': 0.003, 'joy': 0.0018, 'a_score': 0.2934}",MLPClassifier()
MLPClassifier,0.845,0.8581,0.845,0.8202,0.8612,0.8796,0.8612,0.8531,0.8631,0.8821,0.8631,0.855,0.9196,not-balanced,100,10,2,4,166,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0011, 'anticipation': -0.0001, 'trust': 0.0006, 'surprise': 0.001, 'sadness': 0.0011, 'disgust': 0.0007, 'joy': 0.0006, 'a_score': 0.2961}",MLPClassifier()
MLPClassifier,0.8434,0.8572,0.8434,0.822,0.8654,0.8836,0.8654,0.8577,0.8631,0.8809,0.8631,0.8553,0.9221,not-balanced,100,10,9,1,745,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0063, 'anger': 0.0013, 'anticipation': 0.0007, 'trust': 0.0012, 'surprise': 0.0009, 'sadness': 0.0027, 'disgust': 0.0013, 'joy': 0.0022, 'a_score': 0.2967}",MLPClassifier()
MLPClassifier,0.8433,0.8569,0.8433,0.8177,0.8614,0.8814,0.8614,0.8526,0.863,0.8835,0.863,0.8546,0.9197,not-balanced,100,10,8,2,572,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0023, 'anger': 0.0017, 'anticipation': 0.0001, 'trust': 0.001, 'surprise': 0.0013, 'sadness': 0.0007, 'disgust': 0.0004, 'joy': 0.0023, 'a_score': 0.2958}",MLPClassifier()
SVC,0.8559,0.8796,0.8559,0.8253,0.8621,0.8846,0.8621,0.8536,0.8626,0.8845,0.8626,0.8539,0.8679,not-balanced,100,10,9,1,796,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.001, 'anger': 0.0005, 'anticipation': 0.0013, 'trust': 0.0017, 'surprise': 0.0033, 'sadness': 0.0007, 'disgust': 0.0004, 'joy': 0.0009, 'a_score': 0.2903}",SVC(probability=True)
SVC,0.8518,0.8771,0.8518,0.8202,0.8612,0.8839,0.8612,0.8523,0.8626,0.8849,0.8626,0.8538,0.8794,not-balanced,100,10,5,2,582,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0008, 'anger': 0.0009, 'anticipation': 0.0011, 'trust': 0.0019, 'surprise': 0.0014, 'sadness': 0.001, 'disgust': 0.0008, 'joy': 0.0006, 'a_score': 0.2921}",SVC(probability=True)
SVC,0.8441,0.8706,0.8441,0.8111,0.8644,0.8868,0.8644,0.8557,0.8625,0.8847,0.8625,0.8536,0.8866,not-balanced,100,10,8,3,195,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0009, 'anger': 0.0014, 'anticipation': 0.0016, 'trust': 0.0027, 'surprise': 0.0033, 'sadness': 0.0017, 'disgust': 0.0032, 'joy': 0.002, 'a_score': 0.2921}",SVC(probability=True)
SVC,0.85,0.8749,0.85,0.8187,0.8627,0.8836,0.8627,0.8542,0.8622,0.8836,0.8622,0.8535,0.881,not-balanced,100,10,7,3,7,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0003, 'anger': 0.0018, 'anticipation': 0.0013, 'trust': 0.006, 'surprise': 0.0012, 'sadness': 0.0007, 'disgust': 0.0009, 'joy': 0.0015, 'a_score': 0.2942}",SVC(probability=True)
SVC,0.8633,0.8843,0.8633,0.8367,0.859,0.8812,0.859,0.85,0.8622,0.884,0.8622,0.8535,0.8758,not-balanced,100,10,3,1,499,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0003, 'anger': 0.0008, 'anticipation': 0.0013, 'trust': 0.005, 'surprise': 0.0031, 'sadness': 0.0003, 'disgust': 0.0008, 'joy': 0.0011, 'a_score': 0.2938}",SVC(probability=True)
MLPClassifier,0.825,0.837,0.825,0.7999,0.8684,0.8803,0.8684,0.8618,0.8622,0.8758,0.8622,0.8552,0.9102,not-balanced,100,10,3,5,760,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0023, 'anger': 0.0011, 'anticipation': 0.0021, 'trust': 0.0007, 'surprise': 0.001, 'sadness': 0.0055, 'disgust': 0.0002, 'joy': 0.0053, 'a_score': 0.2977}",MLPClassifier()
SVC,0.8533,0.8777,0.8533,0.8235,0.8613,0.8837,0.8613,0.8522,0.8621,0.8841,0.8621,0.8533,0.8809,not-balanced,100,10,6,5,504,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0013, 'anger': 0.001, 'anticipation': 0.0007, 'trust': 0.0023, 'surprise': 0.0034, 'sadness': 0.0011, 'disgust': 0.0029, 'joy': 0.0016, 'a_score': 0.292}",SVC(probability=True)
MLPClassifier,0.8262,0.8403,0.8262,0.7974,0.8574,0.8724,0.8574,0.8496,0.862,0.8778,0.862,0.8545,0.9064,not-balanced,100,10,5,3,921,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.0003, 'anticipation': 0.0021, 'trust': 0.0016, 'surprise': 0.0009, 'sadness': 0.0022, 'disgust': 0.0032, 'joy': 0.0021, 'a_score': 0.299}",MLPClassifier()
SVC,0.8423,0.8705,0.8423,0.8068,0.8605,0.8833,0.8605,0.8517,0.862,0.8842,0.862,0.8531,0.875,not-balanced,100,10,7,1,153,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0009, 'anger': 0.0008, 'anticipation': 0.001, 'trust': 0.0026, 'surprise': 0.0031, 'sadness': 0.0012, 'disgust': 0.0029, 'joy': 0.0013, 'a_score': 0.2931}",SVC(probability=True)
SVC,0.8576,0.8801,0.8576,0.8307,0.8632,0.884,0.8632,0.8543,0.862,0.8834,0.862,0.8533,0.8825,not-balanced,100,10,10,3,775,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0009, 'anticipation': 0.004, 'trust': 0.0043, 'surprise': 0.0036, 'sadness': 0.0006, 'disgust': 0.0007, 'joy': 0.001, 'a_score': 0.295}",SVC(probability=True)
SVC,0.8574,0.8809,0.8574,0.8289,0.8594,0.8811,0.8594,0.8503,0.862,0.8832,0.862,0.8533,0.8772,not-balanced,100,10,10,4,326,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0006, 'anticipation': 0.0038, 'trust': 0.0045, 'surprise': 0.0012, 'sadness': 0.0005, 'disgust': 0.0007, 'joy': 0.0009, 'a_score': 0.2926}",SVC(probability=True)
SVC,0.8554,0.8775,0.8554,0.827,0.8604,0.8819,0.8604,0.8515,0.862,0.8834,0.862,0.8533,0.8855,not-balanced,100,10,5,1,30,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0015, 'anticipation': 0.0009, 'trust': 0.0052, 'surprise': 0.004, 'sadness': 0.0006, 'disgust': 0.0007, 'joy': 0.0011, 'a_score': 0.2966}",SVC(probability=True)
SVC,0.8483,0.8743,0.8483,0.8161,0.8591,0.8818,0.8591,0.8499,0.862,0.8841,0.862,0.8532,0.8801,not-balanced,100,10,8,4,689,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0011, 'anger': 0.0012, 'anticipation': 0.0018, 'trust': 0.0049, 'surprise': 0.0015, 'sadness': 0.0022, 'disgust': 0.0026, 'joy': 0.0019, 'a_score': 0.2933}",SVC(probability=True)
MLPClassifier,0.8494,0.8655,0.8494,0.8283,0.856,0.8752,0.856,0.8469,0.8619,0.8812,0.8619,0.8536,0.9267,not-balanced,100,10,6,4,633,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0013, 'anticipation': 0.001, 'trust': 0.0008, 'surprise': 0.0006, 'sadness': 0.0023, 'disgust': 0.0025, 'joy': 0.006, 'a_score': 0.2965}",MLPClassifier()
SVC,0.8491,0.8742,0.8491,0.8176,0.8619,0.8833,0.8619,0.8532,0.8619,0.8835,0.8619,0.8532,0.8803,not-balanced,100,10,2,3,975,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0011, 'anger': 0.0014, 'anticipation': 0.0016, 'trust': 0.0055, 'surprise': 0.0037, 'sadness': 0.0007, 'disgust': 0.0023, 'joy': 0.0014, 'a_score': 0.2923}",SVC(probability=True)
SVC,0.859,0.8815,0.859,0.8303,0.8623,0.8839,0.8623,0.8539,0.8619,0.8834,0.8619,0.8532,0.8757,not-balanced,100,10,3,3,968,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': 0.0006, 'anticipation': 0.0015, 'trust': 0.0054, 'surprise': 0.0036, 'sadness': 0.0003, 'disgust': 0.0008, 'joy': 0.001, 'a_score': 0.2888}",SVC(probability=True)
SVC,0.857,0.8798,0.857,0.8293,0.8639,0.8845,0.8639,0.8553,0.8619,0.8834,0.8619,0.8532,0.8813,not-balanced,100,10,3,2,252,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0008, 'anticipation': 0.0013, 'trust': 0.0059, 'surprise': 0.0039, 'sadness': 0.0008, 'disgust': 0.0004, 'joy': 0.002, 'a_score': 0.2947}",SVC(probability=True)
SVC,0.857,0.8798,0.857,0.8293,0.8639,0.8845,0.8639,0.8553,0.8619,0.8834,0.8619,0.8532,0.8813,not-balanced,100,10,10,1,252,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': 0.0009, 'anticipation': 0.0014, 'trust': 0.006, 'surprise': 0.0037, 'sadness': 0.0008, 'disgust': 0.0006, 'joy': 0.0018, 'a_score': 0.2897}",SVC(probability=True)
SVC,0.8589,0.8807,0.8589,0.8317,0.8661,0.8869,0.8661,0.8578,0.8618,0.883,0.8618,0.8531,0.8807,not-balanced,100,10,8,5,188,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0006, 'anticipation': 0.0039, 'trust': 0.005, 'surprise': 0.0033, 'sadness': 0.0003, 'disgust': 0.0004, 'joy': 0.0013, 'a_score': 0.2883}",SVC(probability=True)
SVC,0.8614,0.8832,0.8614,0.8357,0.8622,0.883,0.8622,0.8532,0.8618,0.8833,0.8618,0.8531,0.8786,not-balanced,100,10,9,3,707,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0006, 'anticipation': 0.0037, 'trust': 0.0045, 'surprise': 0.0036, 'sadness': 0.0004, 'disgust': 0.0008, 'joy': 0.001, 'a_score': 0.2935}",SVC(probability=True)
SVC,0.8546,0.8787,0.8546,0.8247,0.8599,0.882,0.8599,0.8509,0.8617,0.883,0.8617,0.8529,0.8863,not-balanced,100,10,8,2,48,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0009, 'anticipation': 0.0041, 'trust': 0.005, 'surprise': 0.0035, 'sadness': 0.0003, 'disgust': 0.0004, 'joy': 0.0007, 'a_score': 0.2913}",SVC(probability=True)
SVC,0.8591,0.881,0.8591,0.8324,0.8641,0.8851,0.8641,0.8554,0.8616,0.8831,0.8616,0.8528,0.8928,not-balanced,100,10,2,5,475,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0001, 'anger': 0.0009, 'anticipation': 0.004, 'trust': 0.0042, 'surprise': 0.0035, 'sadness': 0.0004, 'disgust': 0.0008, 'joy': 0.001, 'a_score': 0.2899}",SVC(probability=True)
SVC,0.8592,0.8811,0.8592,0.8314,0.8618,0.8819,0.8618,0.8534,0.8615,0.8821,0.8615,0.8529,0.8787,not-balanced,100,10,9,2,522,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0011, 'anger': 0.0033, 'anticipation': 0.0017, 'trust': 0.0054, 'surprise': 0.0039, 'sadness': 0.0006, 'disgust': 0.0007, 'joy': 0.0019, 'a_score': 0.2916}",SVC(probability=True)
SVC,0.851,0.8751,0.851,0.8218,0.8644,0.8852,0.8644,0.8557,0.8615,0.883,0.8615,0.8527,0.8833,not-balanced,100,10,4,2,4,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0002, 'anticipation': 0.0035, 'trust': 0.0041, 'surprise': 0.0009, 'sadness': 0.0006, 'disgust': -0.0001, 'joy': 0.0007, 'a_score': 0.2908}",SVC(probability=True)
SVC,0.859,0.8798,0.859,0.8315,0.8591,0.8798,0.8591,0.8503,0.8614,0.8818,0.8614,0.8528,0.8654,not-balanced,100,10,3,4,221,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': 0.001, 'anticipation': 0.0017, 'trust': 0.0053, 'surprise': 0.0037, 'sadness': 0.0046, 'disgust': 0.0012, 'joy': 0.002, 'a_score': 0.2925}",SVC(probability=True)
SVC,0.8542,0.877,0.8542,0.8266,0.8632,0.8831,0.8632,0.8544,0.8614,0.8821,0.8614,0.8528,0.8845,not-balanced,100,10,9,5,546,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0017, 'anticipation': 0.001, 'trust': 0.0049, 'surprise': 0.0034, 'sadness': 0.001, 'disgust': 0.0012, 'joy': 0.0012, 'a_score': 0.2929}",SVC(probability=True)
