Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
LogisticRegression,0.7757,0.7766,0.7757,0.7593,0.7881,0.7882,0.7881,0.7882,0.7794,0.7808,0.7794,0.78,0.8227,not-balanced,100,10,10,2,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0042, 'anger': 0.0, 'anticipation': 0.0015, 'trust': -0.0002, 'surprise': -0.0005, 'sadness': -0.0001, 'disgust': -0.0038, 'joy': 0.0008, 'a_score': 0.2394}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7818,0.7823,0.7818,0.7647,0.7801,0.78,0.7801,0.78,0.7793,0.7804,0.7793,0.7798,0.8253,not-balanced,100,10,8,4,329,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.0009, 'anticipation': 0.0003, 'trust': -0.0003, 'surprise': -0.0012, 'sadness': 0.0002, 'disgust': -0.0035, 'joy': 0.0007, 'a_score': 0.2409}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7828,0.7829,0.7828,0.7656,0.7799,0.781,0.7799,0.7804,0.7793,0.7802,0.7793,0.7797,0.8229,not-balanced,100,10,7,5,184,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0028, 'anger': 0.0002, 'anticipation': -0.0019, 'trust': -0.0011, 'surprise': -0.0006, 'sadness': -0.0019, 'disgust': -0.0028, 'joy': -0.0005, 'a_score': 0.2444}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7816,0.7817,0.7816,0.7644,0.7807,0.7814,0.7807,0.781,0.7793,0.7803,0.7793,0.7798,0.8237,not-balanced,100,10,1,5,652,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0016, 'anger': 0.0, 'anticipation': 0.0008, 'trust': -0.0008, 'surprise': 0.0005, 'sadness': -0.0004, 'disgust': -0.0028, 'joy': 0.0004, 'a_score': 0.2419}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.78,0.7801,0.78,0.763,0.7829,0.7836,0.7829,0.7832,0.7792,0.7802,0.7792,0.7797,0.8223,not-balanced,100,10,1,2,869,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0027, 'anger': -0.0003, 'anticipation': 0.0007, 'trust': -0.0005, 'surprise': -0.0032, 'sadness': -0.0001, 'disgust': -0.0032, 'joy': 0.0009, 'a_score': 0.2392}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7814,0.7819,0.7814,0.7651,0.7838,0.784,0.7838,0.7839,0.7792,0.7803,0.7792,0.7797,0.826,not-balanced,100,10,8,3,437,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0019, 'anger': -0.0, 'anticipation': -0.0003, 'trust': 0.0004, 'surprise': -0.0003, 'sadness': -0.0005, 'disgust': -0.0009, 'joy': 0.0008, 'a_score': 0.2447}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.776,0.7766,0.776,0.7585,0.7889,0.7884,0.7889,0.7886,0.7792,0.78,0.7792,0.7796,0.8199,not-balanced,100,10,7,2,300,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0031, 'anger': -0.0028, 'anticipation': -0.0006, 'trust': -0.0006, 'surprise': -0.0024, 'sadness': 0.0, 'disgust': -0.0044, 'joy': -0.0006, 'a_score': 0.2374}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7765,0.7771,0.7765,0.7586,0.7878,0.7878,0.7878,0.7878,0.7791,0.7799,0.7791,0.7795,0.82,not-balanced,100,10,1,4,968,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0046, 'anger': 0.0003, 'anticipation': 0.0002, 'trust': -0.0005, 'surprise': 0.0003, 'sadness': -0.0057, 'disgust': -0.0028, 'joy': 0.0005, 'a_score': 0.2366}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7822,0.7828,0.7822,0.7649,0.7796,0.7793,0.7796,0.7795,0.7791,0.7801,0.7791,0.7795,0.8261,not-balanced,100,10,2,5,67,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0042, 'anger': -0.0006, 'anticipation': -0.0003, 'trust': -0.0011, 'surprise': -0.0018, 'sadness': -0.0017, 'disgust': -0.0037, 'joy': 0.0001, 'a_score': 0.2429}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7808,0.7814,0.7808,0.7647,0.7804,0.7805,0.7804,0.7805,0.7791,0.7803,0.7791,0.7796,0.8236,not-balanced,100,10,2,2,181,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0019, 'anger': 0.0, 'anticipation': 0.0009, 'trust': 0.0002, 'surprise': -0.0003, 'sadness': -0.0004, 'disgust': -0.0028, 'joy': 0.0007, 'a_score': 0.2426}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7834,0.784,0.7834,0.7669,0.7769,0.7772,0.7769,0.7771,0.779,0.7802,0.779,0.7795,0.8267,not-balanced,100,10,7,1,292,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': 0.0004, 'anticipation': 0.0001, 'trust': 0.0007, 'surprise': -0.0017, 'sadness': 0.0002, 'disgust': -0.0028, 'joy': -0.0002, 'a_score': 0.2481}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7777,0.7783,0.7777,0.7613,0.7854,0.7862,0.7854,0.7858,0.779,0.7803,0.779,0.7796,0.8241,not-balanced,100,10,4,1,6,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': 0.0, 'anticipation': 0.0001, 'trust': 0.0001, 'surprise': -0.0022, 'sadness': 0.0001, 'disgust': -0.0044, 'joy': 0.0004, 'a_score': 0.2401}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7831,0.7838,0.7831,0.7667,0.7792,0.7792,0.7792,0.7792,0.779,0.7804,0.779,0.7796,0.8287,not-balanced,100,10,10,4,34,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0001, 'anticipation': 0.001, 'trust': -0.0004, 'surprise': -0.0009, 'sadness': -0.0001, 'disgust': -0.003, 'joy': 0.0006, 'a_score': 0.2413}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7792,0.7804,0.7792,0.7627,0.784,0.7839,0.784,0.7839,0.7789,0.7804,0.7789,0.7795,0.8228,not-balanced,100,10,6,2,66,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0008, 'anger': 0.0005, 'anticipation': 0.0003, 'trust': 0.0002, 'surprise': -0.0015, 'sadness': 0.0001, 'disgust': -0.0039, 'joy': -0.0002, 'a_score': 0.2406}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7825,0.7827,0.7825,0.7658,0.7802,0.781,0.7802,0.7806,0.7789,0.7801,0.7789,0.7794,0.8212,not-balanced,100,10,9,2,192,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0002, 'anticipation': -0.0002, 'trust': -0.0002, 'surprise': -0.002, 'sadness': -0.0004, 'disgust': -0.0032, 'joy': 0.0007, 'a_score': 0.2422}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7823,0.7826,0.7823,0.7653,0.7805,0.7819,0.7805,0.7811,0.7789,0.7806,0.7789,0.7796,0.8249,not-balanced,100,10,3,1,663,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0005, 'anger': -0.0002, 'anticipation': 0.0008, 'trust': 0.0001, 'surprise': -0.0003, 'sadness': 0.0, 'disgust': -0.0008, 'joy': 0.0002, 'a_score': 0.2414}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7821,0.7828,0.7821,0.7648,0.7771,0.7772,0.7771,0.7772,0.7788,0.7803,0.7788,0.7794,0.8266,not-balanced,100,10,1,3,595,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': -0.0006, 'anticipation': 0.0001, 'trust': -0.0002, 'surprise': -0.0017, 'sadness': 0.0002, 'disgust': -0.0043, 'joy': 0.0002, 'a_score': 0.2434}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7809,0.7813,0.7809,0.7641,0.7803,0.7812,0.7803,0.7807,0.7787,0.7801,0.7787,0.7793,0.8237,not-balanced,100,10,3,3,975,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0001, 'anticipation': 0.0004, 'trust': -0.0008, 'surprise': -0.0013, 'sadness': -0.0, 'disgust': -0.003, 'joy': -0.0004, 'a_score': 0.2397}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7785,0.7792,0.7785,0.7619,0.7843,0.7851,0.7843,0.7846,0.7787,0.7804,0.7787,0.7794,0.8213,not-balanced,100,10,9,5,856,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': 0.0001, 'anticipation': 0.0001, 'trust': -0.0004, 'surprise': -0.0023, 'sadness': -0.0015, 'disgust': -0.0012, 'joy': -0.0001, 'a_score': 0.2391}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7774,0.7783,0.7774,0.7614,0.7855,0.7859,0.7855,0.7857,0.7787,0.7801,0.7787,0.7794,0.8249,not-balanced,100,10,6,3,259,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0037, 'anger': -0.0001, 'anticipation': 0.0001, 'trust': -0.0003, 'surprise': -0.0024, 'sadness': -0.001, 'disgust': -0.0036, 'joy': -0.0002, 'a_score': 0.2377}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7803,0.7812,0.7803,0.764,0.783,0.7829,0.783,0.783,0.7786,0.7799,0.7786,0.7792,0.8265,not-balanced,100,10,3,4,843,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0031, 'anger': 0.0001, 'anticipation': 0.0002, 'trust': -0.0006, 'surprise': -0.0036, 'sadness': -0.001, 'disgust': -0.0031, 'joy': 0.0004, 'a_score': 0.2418}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7803,0.7812,0.7803,0.764,0.783,0.7829,0.783,0.783,0.7786,0.7799,0.7786,0.7792,0.8265,not-balanced,100,10,1,1,843,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': 0.0002, 'anticipation': -0.0005, 'trust': -0.0006, 'surprise': -0.0031, 'sadness': -0.0006, 'disgust': -0.0033, 'joy': -0.0001, 'a_score': 0.2436}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7786,0.7797,0.7786,0.7627,0.7834,0.7833,0.7834,0.7833,0.7786,0.7801,0.7786,0.7793,0.8256,not-balanced,100,10,6,1,668,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0003, 'anger': -0.0001, 'anticipation': 0.0003, 'trust': 0.0009, 'surprise': -0.0025, 'sadness': -0.0003, 'disgust': -0.0034, 'joy': -0.0002, 'a_score': 0.2408}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7823,0.7836,0.7823,0.7662,0.777,0.777,0.777,0.777,0.7786,0.7801,0.7786,0.7793,0.8277,not-balanced,100,10,9,1,644,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0004, 'anticipation': 0.0, 'trust': -0.0002, 'surprise': -0.0025, 'sadness': 0.0001, 'disgust': -0.0032, 'joy': 0.0005, 'a_score': 0.2427}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7777,0.7787,0.7777,0.7616,0.7834,0.7842,0.7834,0.7838,0.7785,0.7802,0.7785,0.7792,0.8244,not-balanced,100,10,10,3,252,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0039, 'anger': 0.0, 'anticipation': 0.0001, 'trust': -0.0006, 'surprise': -0.0021, 'sadness': 0.0001, 'disgust': -0.0037, 'joy': -0.0, 'a_score': 0.2392}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7802,0.7811,0.7802,0.7639,0.7802,0.7802,0.7802,0.7802,0.7785,0.7798,0.7785,0.7791,0.8265,not-balanced,100,10,2,3,852,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0008, 'anger': 0.0006, 'anticipation': 0.0003, 'trust': -0.0002, 'surprise': -0.0017, 'sadness': 0.0003, 'disgust': -0.0029, 'joy': -0.0003, 'a_score': 0.2439}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7822,0.7825,0.7822,0.7659,0.7802,0.7807,0.7802,0.7804,0.7785,0.7798,0.7785,0.7791,0.8263,not-balanced,100,10,3,5,36,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': 0.0004, 'anticipation': 0.0005, 'trust': -0.0001, 'surprise': -0.0022, 'sadness': 0.0003, 'disgust': -0.0026, 'joy': -0.0001, 'a_score': 0.2415}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7764,0.7778,0.7764,0.7612,0.7834,0.7845,0.7834,0.7839,0.7784,0.7801,0.7784,0.7791,0.8235,not-balanced,100,10,10,1,647,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0001, 'anticipation': 0.0006, 'trust': -0.0001, 'surprise': -0.0031, 'sadness': 0.0004, 'disgust': -0.0044, 'joy': 0.0001, 'a_score': 0.2377}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7781,0.7791,0.7781,0.7616,0.7844,0.7846,0.7844,0.7845,0.7783,0.78,0.7783,0.7791,0.8215,not-balanced,100,10,7,3,788,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': -0.0005, 'anticipation': 0.0002, 'trust': -0.0002, 'surprise': -0.0021, 'sadness': -0.0014, 'disgust': -0.0036, 'joy': -0.0005, 'a_score': 0.2406}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7777,0.7786,0.7777,0.7619,0.7829,0.7852,0.7829,0.7839,0.7779,0.78,0.7779,0.7788,0.8231,not-balanced,100,10,7,4,857,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0007, 'anger': -0.0001, 'anticipation': 0.0002, 'trust': -0.0007, 'surprise': -0.002, 'sadness': -0.0013, 'disgust': -0.0006, 'joy': -0.0007, 'a_score': 0.2409}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7794,0.7806,0.7794,0.7638,0.7796,0.7805,0.7796,0.78,0.7778,0.7797,0.7778,0.7786,0.8243,not-balanced,100,10,5,5,860,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0001, 'anger': 0.0002, 'anticipation': 0.0007, 'trust': 0.0001, 'surprise': -0.0002, 'sadness': 0.0003, 'disgust': -0.004, 'joy': -0.0002, 'a_score': 0.2429}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.781,0.7819,0.781,0.7655,0.7768,0.779,0.7768,0.7778,0.7778,0.7801,0.7778,0.7788,0.8275,not-balanced,100,10,8,5,678,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': -0.0, 'anticipation': 0.0011, 'trust': 0.0004, 'surprise': -0.0008, 'sadness': 0.0011, 'disgust': -0.0037, 'joy': 0.0005, 'a_score': 0.2448}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.779,0.7798,0.779,0.7622,0.7796,0.7816,0.7796,0.7804,0.7776,0.7796,0.7776,0.7784,0.8239,not-balanced,100,10,4,2,489,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0001, 'anger': -0.0001, 'anticipation': 0.0005, 'trust': -0.0005, 'surprise': 0.0004, 'sadness': 0.0, 'disgust': -0.0027, 'joy': 0.0, 'a_score': 0.2409}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7813,0.7819,0.7813,0.7654,0.7758,0.7784,0.7758,0.7769,0.7773,0.7797,0.7773,0.7782,0.8259,not-balanced,100,10,5,4,338,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': -0.0001, 'anticipation': 0.0009, 'trust': -0.0003, 'surprise': -0.0027, 'sadness': -0.0001, 'disgust': -0.002, 'joy': 0.0, 'a_score': 0.247}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7796,0.7807,0.7796,0.7634,0.7796,0.7815,0.7796,0.7805,0.7772,0.7794,0.7772,0.7781,0.8262,not-balanced,100,10,4,4,879,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0, 'anticipation': -0.0001, 'trust': -0.0007, 'surprise': 0.0001, 'sadness': -0.0009, 'disgust': -0.0014, 'joy': 0.0003, 'a_score': 0.2446}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7786,0.7792,0.7786,0.7627,0.7796,0.7819,0.7796,0.7806,0.7771,0.7793,0.7771,0.778,0.8213,not-balanced,100,10,4,3,631,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': 0.0002, 'anticipation': 0.0004, 'trust': -0.0007, 'surprise': -0.0003, 'sadness': 0.0004, 'disgust': -0.0025, 'joy': 0.0, 'a_score': 0.2415}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7838,0.7851,0.7838,0.7676,0.7707,0.774,0.7707,0.772,0.776,0.7788,0.776,0.7771,0.8308,not-balanced,100,10,5,1,525,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0012, 'anger': 0.0, 'anticipation': 0.0003, 'trust': -0.0, 'surprise': 0.0001, 'sadness': -0.0001, 'disgust': -0.0019, 'joy': 0.0001, 'a_score': 0.2427}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7801,0.7816,0.7801,0.764,0.7766,0.7779,0.7766,0.7772,0.776,0.7787,0.776,0.777,0.8285,not-balanced,100,10,10,5,840,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.001, 'anger': -0.0, 'anticipation': 0.0, 'trust': -0.0003, 'surprise': -0.0004, 'sadness': 0.0011, 'disgust': -0.003, 'joy': -0.0009, 'a_score': 0.2419}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7747,0.7769,0.7747,0.7601,0.7819,0.7847,0.7819,0.783,0.7758,0.7789,0.7758,0.777,0.8245,not-balanced,100,10,6,5,683,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0008, 'anger': 0.0001, 'anticipation': 0.0004, 'trust': -0.0004, 'surprise': -0.0029, 'sadness': 0.0001, 'disgust': -0.0036, 'joy': -0.0, 'a_score': 0.2415}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
