Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
RandomForestClassifier,0.8467,0.8603,0.8467,0.788,0.8473,0.8582,0.8473,0.8474,0.8484,0.8595,0.8484,0.8478,0.9626,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0124, 'anger': 0.0087, 'anticipation': 0.0116, 'trust': 0.0154, 'surprise': 0.0075, 'sadness': 0.0217, 'disgust': 0.0075, 'joy': 0.0076, 'a_score': 0.4367}",RandomForestClassifier()
RandomForestClassifier,0.8447,0.8595,0.8447,0.7864,0.8491,0.8627,0.8491,0.8491,0.8484,0.8618,0.8484,0.8477,0.9615,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0125, 'anger': 0.0107, 'anticipation': 0.0077, 'trust': 0.0169, 'surprise': 0.0083, 'sadness': 0.0133, 'disgust': 0.0087, 'joy': 0.0071, 'a_score': 0.4429}",RandomForestClassifier()
DecisionTreeClassifier,0.856,0.8477,0.856,0.7102,0.8392,0.8262,0.8392,0.8254,0.8478,0.8368,0.8478,0.8364,0.9472,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.007, 'anticipation': 0.009, 'trust': 0.0211, 'surprise': 0.0109, 'sadness': 0.0137, 'disgust': 0.0104, 'joy': 0.0121, 'a_score': 0.4243}",DecisionTreeClassifier()
RandomForestClassifier,0.8411,0.8548,0.8411,0.7787,0.8488,0.8592,0.8488,0.8492,0.8477,0.8591,0.8477,0.8474,0.9618,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0111, 'anger': 0.012, 'anticipation': 0.0083, 'trust': 0.0137, 'surprise': 0.0101, 'sadness': 0.0208, 'disgust': 0.0078, 'joy': 0.0089, 'a_score': 0.4356}",RandomForestClassifier()
DecisionTreeClassifier,0.8542,0.8457,0.8542,0.7039,0.8419,0.8297,0.8419,0.8246,0.8471,0.8344,0.8471,0.8322,0.9473,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0153, 'anger': 0.0065, 'anticipation': 0.0095, 'trust': 0.0188, 'surprise': 0.0115, 'sadness': 0.0162, 'disgust': 0.0117, 'joy': 0.0112, 'a_score': 0.4178}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8549,0.845,0.8549,0.7023,0.8392,0.8259,0.8392,0.8251,0.847,0.8357,0.847,0.8352,0.9464,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0199, 'anger': 0.0068, 'anticipation': 0.0097, 'trust': 0.0179, 'surprise': 0.0102, 'sadness': 0.0143, 'disgust': 0.0138, 'joy': 0.0101, 'a_score': 0.4234}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8594,0.851,0.8594,0.7085,0.8395,0.825,0.8395,0.8241,0.8466,0.8345,0.8466,0.8339,0.9477,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0169, 'anger': 0.0098, 'anticipation': 0.0084, 'trust': 0.0211, 'surprise': 0.0101, 'sadness': 0.0143, 'disgust': 0.0132, 'joy': 0.0139, 'a_score': 0.427}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8585,0.8515,0.8585,0.7241,0.838,0.8252,0.838,0.8242,0.8463,0.8343,0.8463,0.8342,0.9459,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0174, 'anger': 0.0074, 'anticipation': 0.0115, 'trust': 0.0197, 'surprise': 0.0127, 'sadness': 0.0142, 'disgust': 0.0143, 'joy': 0.0126, 'a_score': 0.4247}",DecisionTreeClassifier()
RandomForestClassifier,0.85,0.8645,0.85,0.7929,0.8485,0.8597,0.8485,0.8491,0.8463,0.8575,0.8463,0.8461,0.9624,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0138, 'anger': 0.0097, 'anticipation': 0.0097, 'trust': 0.0134, 'surprise': 0.0082, 'sadness': 0.0168, 'disgust': 0.0092, 'joy': 0.0078, 'a_score': 0.4418}",RandomForestClassifier()
DecisionTreeClassifier,0.854,0.8433,0.854,0.6992,0.8392,0.827,0.8392,0.8266,0.8445,0.8327,0.8445,0.8332,0.9443,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0217, 'anger': 0.0086, 'anticipation': 0.0094, 'trust': 0.0144, 'surprise': 0.0098, 'sadness': 0.0199, 'disgust': 0.0113, 'joy': 0.0108, 'a_score': 0.4238}",DecisionTreeClassifier()
KNeighborsClassifier,0.8335,0.8392,0.8335,0.7287,0.8422,0.8609,0.8422,0.8414,0.8434,0.8639,0.8434,0.8433,0.9552,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0055, 'anger': 0.0038, 'anticipation': 0.0069, 'trust': 0.0097, 'surprise': 0.0051, 'sadness': 0.0079, 'disgust': 0.0059, 'joy': 0.006, 'a_score': 0.4366}",KNeighborsClassifier()
KNeighborsClassifier,0.8371,0.8445,0.8371,0.7356,0.8425,0.8547,0.8425,0.8417,0.8424,0.8546,0.8424,0.8419,0.9392,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0073, 'anger': 0.0052, 'anticipation': 0.0079, 'trust': 0.0112, 'surprise': 0.0024, 'sadness': 0.0062, 'disgust': 0.0051, 'joy': 0.0067, 'a_score': 0.43}",KNeighborsClassifier()
KNeighborsClassifier,0.831,0.8388,0.831,0.7342,0.8443,0.862,0.8443,0.8437,0.8422,0.8602,0.8422,0.8423,0.9559,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0046, 'anger': 0.0011, 'anticipation': 0.0074, 'trust': 0.0054, 'surprise': 0.0017, 'sadness': 0.0054, 'disgust': 0.0033, 'joy': 0.0038, 'a_score': 0.4294}",KNeighborsClassifier()
KNeighborsClassifier,0.8306,0.8444,0.8306,0.7552,0.8431,0.8582,0.8431,0.8422,0.841,0.8564,0.841,0.8407,0.954,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0069, 'anger': 0.0033, 'anticipation': 0.0063, 'trust': 0.0092, 'surprise': 0.0017, 'sadness': 0.0052, 'disgust': 0.0059, 'joy': 0.0032, 'a_score': 0.4283}",KNeighborsClassifier()
KNeighborsClassifier,0.8333,0.8366,0.8333,0.7318,0.8395,0.8546,0.8395,0.8392,0.8401,0.8553,0.8401,0.8403,0.953,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0077, 'anger': 0.0031, 'anticipation': 0.0084, 'trust': 0.0087, 'surprise': 0.0043, 'sadness': 0.0057, 'disgust': 0.0057, 'joy': 0.0086, 'a_score': 0.4268}",KNeighborsClassifier()
KNeighborsClassifier,0.8308,0.8341,0.8308,0.7104,0.8422,0.8324,0.8422,0.8317,0.8393,0.8281,0.8393,0.828,0.9479,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0087, 'anger': 0.0041, 'anticipation': 0.0039, 'trust': 0.007, 'surprise': 0.0056, 'sadness': 0.0096, 'disgust': 0.0074, 'joy': 0.0032, 'a_score': 0.4006}",KNeighborsClassifier()
KNeighborsClassifier,0.8273,0.8342,0.8273,0.7309,0.8464,0.8631,0.8464,0.8461,0.8392,0.8574,0.8392,0.8393,0.9527,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.004, 'anticipation': 0.0062, 'trust': 0.0099, 'surprise': 0.0024, 'sadness': 0.007, 'disgust': 0.0032, 'joy': 0.0024, 'a_score': 0.4273}",KNeighborsClassifier()
KNeighborsClassifier,0.8308,0.8428,0.8308,0.7403,0.837,0.8536,0.837,0.8367,0.8373,0.8547,0.8373,0.8376,0.9516,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0031, 'anger': 0.0023, 'anticipation': 0.0075, 'trust': 0.0079, 'surprise': 0.0055, 'sadness': 0.0029, 'disgust': 0.005, 'joy': 0.0055, 'a_score': 0.4252}",KNeighborsClassifier()
KNeighborsClassifier,0.8359,0.8429,0.8359,0.7366,0.8413,0.855,0.8413,0.8417,0.8358,0.8502,0.8358,0.8364,0.9556,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0038, 'anger': 0.0033, 'anticipation': 0.0062, 'trust': 0.007, 'surprise': 0.0009, 'sadness': 0.0062, 'disgust': 0.0039, 'joy': 0.0038, 'a_score': 0.4183}",KNeighborsClassifier()
KNeighborsClassifier,0.8308,0.8376,0.8308,0.728,0.8042,0.8212,0.8042,0.8088,0.8135,0.8302,0.8135,0.8183,0.9508,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': 0.0025, 'anticipation': 0.0054, 'trust': 0.0053, 'surprise': 0.0026, 'sadness': 0.0007, 'disgust': 0.0033, 'joy': -0.0004, 'a_score': 0.4074}",KNeighborsClassifier()
SVC,0.6078,0.5728,0.6078,0.3852,0.6283,0.6239,0.6283,0.5691,0.623,0.6014,0.623,0.5601,0.6819,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0001, 'disgust': 0.0, 'joy': 0.0, 'a_score': 0.1511}",SVC(probability=True)
SVC,0.5766,0.5376,0.5766,0.3706,0.6283,0.6239,0.6283,0.5691,0.623,0.6014,0.623,0.5601,0.6792,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'a_score': 0.1498}",SVC(probability=True)
SVC,0.5967,0.5613,0.5967,0.3804,0.6283,0.6239,0.6283,0.5691,0.623,0.6014,0.623,0.5601,0.6829,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'a_score': 0.1545}",SVC(probability=True)
SVC,0.6123,0.5768,0.6123,0.392,0.6283,0.6239,0.6283,0.5691,0.6229,0.6012,0.6229,0.56,0.6603,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0, 'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0, 'disgust': 0.0, 'joy': 0.0, 'a_score': 0.1476}",SVC(probability=True)
SVC,0.5994,0.5631,0.5994,0.3825,0.6283,0.6239,0.6283,0.5691,0.6229,0.6013,0.6229,0.56,0.6815,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0002, 'anger': 0.0, 'anticipation': 0.0, 'trust': 0.0, 'surprise': 0.0, 'sadness': 0.0001, 'disgust': 0.0, 'joy': 0.0, 'a_score': 0.1468}",SVC(probability=True)
SVC,0.6143,0.5811,0.6143,0.3919,0.6277,0.6228,0.6277,0.5686,0.622,0.5998,0.622,0.5593,0.6767,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0, 'anger': 0.0, 'anticipation': -0.0002, 'trust': 0.0, 'surprise': 0.0, 'sadness': -0.0002, 'disgust': 0.0001, 'joy': -0.0001, 'a_score': 0.1524}",SVC(probability=True)
SVC,0.5779,0.5396,0.5779,0.3767,0.6268,0.6217,0.6268,0.5676,0.6216,0.5997,0.6216,0.5585,0.688,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0014, 'anger': -0.0001, 'anticipation': -0.0005, 'trust': -0.0007, 'surprise': 0.0001, 'sadness': 0.0017, 'disgust': -0.0001, 'joy': 0.0004, 'a_score': 0.1527}",SVC(probability=True)
SVC,0.5607,0.5214,0.5607,0.3629,0.5982,0.5868,0.5982,0.5328,0.5945,0.5661,0.5945,0.5258,0.6824,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0018, 'anger': 0.0003, 'anticipation': -0.0001, 'trust': -0.0006, 'surprise': -0.0005, 'sadness': 0.0069, 'disgust': 0.0012, 'joy': 0.0008, 'a_score': 0.115}",SVC(probability=True)
SVC,0.5606,0.5169,0.5606,0.3637,0.597,0.5859,0.597,0.5307,0.5939,0.5662,0.5939,0.5238,0.6833,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0021, 'anger': 0.0002, 'anticipation': 0.0008, 'trust': -0.0001, 'surprise': -0.0004, 'sadness': 0.0071, 'disgust': 0.0004, 'joy': 0.0004, 'a_score': 0.1257}",SVC(probability=True)
SVC,0.5875,0.5478,0.5875,0.3657,0.597,0.5861,0.597,0.5305,0.5936,0.5658,0.5936,0.5236,0.6938,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.003, 'anger': 0.0002, 'anticipation': 0.0015, 'trust': 0.0, 'surprise': -0.0007, 'sadness': 0.0083, 'disgust': 0.0, 'joy': -0.0001, 'a_score': 0.1169}",SVC(probability=True)
MLPClassifier,0.5283,0.4954,0.5283,0.355,0.5807,0.5714,0.5807,0.5143,0.5915,0.5737,0.5915,0.527,0.6925,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0047, 'anger': 0.007, 'anticipation': 0.0055, 'trust': 0.0046, 'surprise': 0.0051, 'sadness': 0.004, 'disgust': 0.0043, 'joy': 0.0041, 'a_score': 0.1242}",MLPClassifier()
MLPClassifier,0.5556,0.5217,0.5556,0.3635,0.5816,0.5839,0.5816,0.5152,0.5898,0.5731,0.5898,0.5251,0.7054,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0062, 'anger': 0.0009, 'anticipation': 0.0027, 'trust': 0.0018, 'surprise': 0.0026, 'sadness': 0.0092, 'disgust': 0.002, 'joy': 0.0046, 'a_score': 0.1302}",MLPClassifier()
MLPClassifier,0.5604,0.5345,0.5604,0.3703,0.5786,0.5463,0.5786,0.5097,0.5875,0.5647,0.5875,0.5214,0.7004,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0056, 'anger': 0.0058, 'anticipation': 0.0058, 'trust': 0.0088, 'surprise': 0.0022, 'sadness': 0.0084, 'disgust': 0.006, 'joy': 0.005, 'a_score': 0.1317}",MLPClassifier()
MLPClassifier,0.5362,0.5013,0.5362,0.3519,0.5738,0.5496,0.5738,0.5105,0.5851,0.5605,0.5851,0.5213,0.6941,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0021, 'anticipation': 0.0038, 'trust': 0.0041, 'surprise': 0.0048, 'sadness': 0.009, 'disgust': 0.0052, 'joy': 0.0066, 'a_score': 0.1278}",MLPClassifier()
MLPClassifier,0.5643,0.5311,0.5643,0.3768,0.5711,0.5303,0.5711,0.5136,0.5808,0.5475,0.5808,0.5236,0.7057,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0025, 'anger': 0.005, 'anticipation': 0.0059, 'trust': 0.0055, 'surprise': 0.005, 'sadness': 0.0073, 'disgust': 0.0069, 'joy': 0.0025, 'a_score': 0.1204}",MLPClassifier()
MLPClassifier,0.5451,0.516,0.5451,0.3717,0.5672,0.5412,0.5672,0.5226,0.5781,0.5436,0.5781,0.5329,0.7063,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.013, 'anger': 0.005, 'anticipation': 0.0079, 'trust': 0.0062, 'surprise': 0.0039, 'sadness': 0.0222, 'disgust': 0.0033, 'joy': 0.009, 'a_score': 0.1177}",MLPClassifier()
MLPClassifier,0.5306,0.5003,0.5306,0.353,0.563,0.5333,0.563,0.5146,0.5709,0.5319,0.5709,0.5219,0.702,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0113, 'anger': 0.007, 'anticipation': 0.0029, 'trust': -0.0007, 'surprise': 0.0014, 'sadness': 0.01, 'disgust': 0.0104, 'joy': 0.0033, 'a_score': 0.1137}",MLPClassifier()
MLPClassifier,0.5725,0.539,0.5725,0.371,0.5551,0.52,0.5551,0.4974,0.5691,0.5372,0.5691,0.5117,0.7015,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0037, 'anger': 0.0058, 'anticipation': 0.0037, 'trust': 0.0057, 'surprise': 0.0014, 'sadness': 0.0058, 'disgust': 0.007, 'joy': 0.0039, 'a_score': 0.1037}",MLPClassifier()
MLPClassifier,0.54,0.5084,0.54,0.363,0.5389,0.4975,0.5389,0.5144,0.5561,0.5178,0.5561,0.5318,0.6936,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0144, 'anger': 0.0083, 'anticipation': 0.0072, 'trust': 0.0069, 'surprise': 0.0057, 'sadness': 0.015, 'disgust': 0.0054, 'joy': 0.0112, 'a_score': 0.0985}",MLPClassifier()
GaussianNB,0.4886,0.4998,0.4886,0.5297,0.497,0.5109,0.497,0.4779,0.5026,0.5215,0.5026,0.4842,0.7178,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0036, 'anger': -0.0032, 'anticipation': 0.004, 'trust': -0.0003, 'surprise': -0.004, 'sadness': 0.0015, 'disgust': -0.0, 'joy': -0.0046, 'a_score': 0.0802}",GaussianNB()
GaussianNB,0.4826,0.4933,0.4826,0.5263,0.494,0.5073,0.494,0.4747,0.4992,0.5175,0.4992,0.4803,0.7153,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0046, 'anger': -0.0024, 'anticipation': -0.0008, 'trust': -0.0, 'surprise': -0.002, 'sadness': 0.0072, 'disgust': 0.0005, 'joy': -0.0048, 'a_score': 0.0819}",GaussianNB()
MLPClassifier,0.5516,0.5138,0.5516,0.3627,0.4922,0.4707,0.4922,0.4753,0.4982,0.4733,0.4982,0.4823,0.7002,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': 0.0001, 'anticipation': 0.002, 'trust': 0.0007, 'surprise': 0.0019, 'sadness': 0.0025, 'disgust': 0.0, 'joy': -0.0004, 'a_score': 0.0349}",MLPClassifier()
GaussianNB,0.4897,0.5037,0.4897,0.5284,0.4925,0.5057,0.4925,0.4721,0.4965,0.5141,0.4965,0.477,0.7111,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0031, 'anger': -0.002, 'anticipation': 0.002, 'trust': -0.0004, 'surprise': 0.0021, 'sadness': 0.0038, 'disgust': 0.0038, 'joy': 0.0008, 'a_score': 0.0793}",GaussianNB()
GaussianNB,0.4954,0.4934,0.4954,0.5383,0.4883,0.483,0.4883,0.4807,0.4833,0.4804,0.4833,0.4762,0.7039,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0136, 'anger': -0.0061, 'anticipation': -0.0006, 'trust': 0.0006, 'surprise': 0.0004, 'sadness': -0.0099, 'disgust': -0.0042, 'joy': 0.0021, 'a_score': 0.0589}",GaussianNB()
