Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8415,0.8548,0.8415,0.7697,0.8407,0.8569,0.8407,0.8415,0.8489,0.8651,0.8489,0.8496,0.9386,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0135, 'anger': 0.0073, 'anticipation': 0.0137, 'trust': 0.0146, 'surprise': 0.0113, 'sadness': 0.0216, 'disgust': 0.0091, 'joy': 0.0163, 'a_score': 0.445}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8411,0.8521,0.8411,0.761,0.8395,0.854,0.8395,0.8401,0.8488,0.8632,0.8488,0.8493,0.9394,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.014, 'anger': 0.0081, 'anticipation': 0.0146, 'trust': 0.0151, 'surprise': 0.0119, 'sadness': 0.0215, 'disgust': 0.0083, 'joy': 0.0142, 'a_score': 0.4411}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8433,0.8547,0.8433,0.7663,0.8427,0.8563,0.8427,0.8434,0.8488,0.8617,0.8488,0.8494,0.9399,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.0077, 'anticipation': 0.0147, 'trust': 0.0137, 'surprise': 0.0118, 'sadness': 0.0252, 'disgust': 0.0123, 'joy': 0.0149, 'a_score': 0.4486}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8441,0.8579,0.8441,0.7801,0.8418,0.8561,0.8418,0.8425,0.8488,0.8625,0.8488,0.8494,0.9396,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0146, 'anger': 0.0107, 'anticipation': 0.0138, 'trust': 0.0132, 'surprise': 0.0108, 'sadness': 0.0245, 'disgust': 0.0119, 'joy': 0.0132, 'a_score': 0.4438}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8459,0.8604,0.8459,0.7836,0.8398,0.8556,0.8398,0.8409,0.8487,0.865,0.8487,0.8498,0.9399,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0142, 'anger': 0.007, 'anticipation': 0.0132, 'trust': 0.0134, 'surprise': 0.0108, 'sadness': 0.0267, 'disgust': 0.0096, 'joy': 0.0142, 'a_score': 0.4457}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8419,0.856,0.8419,0.7797,0.8436,0.8577,0.8436,0.8441,0.8483,0.8619,0.8483,0.8487,0.9404,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0167, 'anger': 0.0073, 'anticipation': 0.0151, 'trust': 0.0141, 'surprise': 0.0142, 'sadness': 0.0261, 'disgust': 0.0082, 'joy': 0.0151, 'a_score': 0.4444}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8448,0.8592,0.8448,0.7815,0.8418,0.8567,0.8418,0.8423,0.8482,0.8622,0.8482,0.8487,0.9414,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0143, 'anger': 0.0075, 'anticipation': 0.013, 'trust': 0.0137, 'surprise': 0.0104, 'sadness': 0.023, 'disgust': 0.0092, 'joy': 0.0128, 'a_score': 0.4384}",DecisionTreeClassifier()
RandomForestClassifier,0.8423,0.8369,0.8423,0.7142,0.8398,0.8278,0.8398,0.8282,0.8482,0.8386,0.8482,0.8383,0.9616,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0118, 'anger': 0.0076, 'anticipation': 0.0122, 'trust': 0.0128, 'surprise': 0.0096, 'sadness': 0.0123, 'disgust': 0.0052, 'joy': 0.0148, 'a_score': 0.4104}",RandomForestClassifier()
DecisionTreeClassifier,0.8417,0.8579,0.8417,0.7791,0.8426,0.8591,0.8426,0.8432,0.8481,0.864,0.8481,0.8488,0.9408,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0082, 'anticipation': 0.0138, 'trust': 0.0137, 'surprise': 0.0085, 'sadness': 0.0211, 'disgust': 0.0074, 'joy': 0.0152, 'a_score': 0.4406}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8461,0.863,0.8461,0.7863,0.84,0.8572,0.84,0.8406,0.8478,0.8644,0.8478,0.8485,0.9411,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0123, 'anger': 0.0117, 'anticipation': 0.0152, 'trust': 0.0132, 'surprise': 0.0094, 'sadness': 0.025, 'disgust': 0.0101, 'joy': 0.0118, 'a_score': 0.445}",DecisionTreeClassifier()
KNeighborsClassifier,0.8295,0.8375,0.8295,0.7316,0.8368,0.8487,0.8368,0.8363,0.8448,0.8572,0.8448,0.8446,0.9508,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': 0.0025, 'anticipation': 0.013, 'trust': 0.0064, 'surprise': 0.0036, 'sadness': 0.0055, 'disgust': 0.004, 'joy': 0.0078, 'a_score': 0.4195}",KNeighborsClassifier()
KNeighborsClassifier,0.831,0.8338,0.831,0.7103,0.8413,0.8613,0.8413,0.8416,0.8448,0.8632,0.8448,0.8451,0.9448,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.003, 'anticipation': 0.0051, 'trust': 0.0034, 'surprise': 0.0036, 'sadness': 0.0046, 'disgust': 0.0016, 'joy': 0.0062, 'a_score': 0.4243}",KNeighborsClassifier()
KNeighborsClassifier,0.8384,0.8451,0.8384,0.7525,0.8386,0.827,0.8386,0.8272,0.8438,0.8335,0.8438,0.8329,0.9566,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0059, 'anger': 0.0065, 'anticipation': 0.0044, 'trust': 0.0062, 'surprise': 0.0039, 'sadness': 0.012, 'disgust': 0.0017, 'joy': 0.0058, 'a_score': 0.3933}",KNeighborsClassifier()
KNeighborsClassifier,0.8206,0.82,0.8206,0.7009,0.8393,0.8269,0.8393,0.8276,0.8431,0.8328,0.8431,0.8322,0.9515,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0032, 'anger': 0.0028, 'anticipation': 0.0041, 'trust': 0.0029, 'surprise': 0.004, 'sadness': 0.0094, 'disgust': 0.0052, 'joy': 0.0078, 'a_score': 0.392}",KNeighborsClassifier()
KNeighborsClassifier,0.8246,0.8299,0.8246,0.7227,0.8398,0.8273,0.8398,0.8265,0.8425,0.8322,0.8425,0.8299,0.9536,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0049, 'anger': 0.0026, 'anticipation': 0.0063, 'trust': 0.0058, 'surprise': 0.0031, 'sadness': 0.0084, 'disgust': 0.0029, 'joy': 0.005, 'a_score': 0.3914}",KNeighborsClassifier()
KNeighborsClassifier,0.8236,0.8277,0.8236,0.7201,0.8346,0.8454,0.8346,0.8351,0.8401,0.8511,0.8401,0.8404,0.9495,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0039, 'anger': 0.001, 'anticipation': 0.0048, 'trust': 0.0038, 'surprise': 0.0051, 'sadness': 0.0086, 'disgust': 0.0031, 'joy': 0.0056, 'a_score': 0.4216}",KNeighborsClassifier()
KNeighborsClassifier,0.8341,0.8391,0.8341,0.7226,0.8346,0.8226,0.8346,0.824,0.8399,0.8288,0.8399,0.8295,0.9441,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.005, 'anger': 0.0029, 'anticipation': 0.0055, 'trust': 0.0023, 'surprise': 0.0024, 'sadness': 0.0042, 'disgust': 0.0014, 'joy': 0.0016, 'a_score': 0.3967}",KNeighborsClassifier()
KNeighborsClassifier,0.8341,0.8325,0.8341,0.7136,0.8371,0.8245,0.8371,0.8255,0.8389,0.8277,0.8389,0.8277,0.9483,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.002, 'anger': 0.0032, 'anticipation': 0.0047, 'trust': 0.0025, 'surprise': 0.0012, 'sadness': 0.0049, 'disgust': 0.0028, 'joy': 0.0034, 'a_score': 0.3951}",KNeighborsClassifier()
KNeighborsClassifier,0.825,0.828,0.825,0.7161,0.8353,0.8484,0.8353,0.8362,0.8376,0.85,0.8376,0.8386,0.955,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0037, 'anger': 0.0045, 'anticipation': 0.0077, 'trust': 0.003, 'surprise': 0.0051, 'sadness': 0.0102, 'disgust': 0.0028, 'joy': 0.0093, 'a_score': 0.4195}",KNeighborsClassifier()
KNeighborsClassifier,0.8326,0.8448,0.8326,0.7617,0.8086,0.8196,0.8086,0.8048,0.8133,0.8239,0.8133,0.809,0.9497,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0029, 'anger': 0.0023, 'anticipation': 0.0007, 'trust': 0.0038, 'surprise': 0.0016, 'sadness': 0.0038, 'disgust': -0.001, 'joy': 0.0013, 'a_score': 0.3655}",KNeighborsClassifier()
MLPClassifier,0.5703,0.5458,0.5703,0.3744,0.6081,0.6319,0.6081,0.5507,0.6142,0.6387,0.6142,0.5566,0.7165,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0086, 'anger': 0.0001, 'anticipation': 0.0047, 'trust': 0.0049, 'surprise': 0.0035, 'sadness': 0.0102, 'disgust': 0.0027, 'joy': 0.0042, 'a_score': 0.1433}",MLPClassifier()
MLPClassifier,0.5696,0.541,0.5696,0.3778,0.5916,0.571,0.5916,0.5468,0.5976,0.5842,0.5976,0.5537,0.7239,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0057, 'anger': 0.006, 'anticipation': 0.0036, 'trust': 0.0074, 'surprise': 0.0066, 'sadness': 0.0112, 'disgust': 0.0081, 'joy': 0.0111, 'a_score': 0.125}",MLPClassifier()
MLPClassifier,0.5795,0.5529,0.5795,0.3763,0.5931,0.6145,0.5931,0.5256,0.5941,0.6085,0.5941,0.5256,0.72,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0045, 'anger': 0.0018, 'anticipation': 0.0014, 'trust': 0.0012, 'surprise': 0.0018, 'sadness': 0.005, 'disgust': 0.0024, 'joy': 0.0025, 'a_score': 0.1194}",MLPClassifier()
MLPClassifier,0.5644,0.5442,0.5644,0.373,0.5909,0.5823,0.5909,0.5224,0.5927,0.5895,0.5927,0.524,0.7137,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0052, 'anger': 0.007, 'anticipation': 0.0005, 'trust': 0.0001, 'surprise': 0.0035, 'sadness': 0.0026, 'disgust': 0.0045, 'joy': 0.0016, 'a_score': 0.1223}",MLPClassifier()
MLPClassifier,0.5639,0.5334,0.5639,0.3708,0.5898,0.5755,0.5898,0.5242,0.5921,0.5794,0.5921,0.5254,0.7195,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0008, 'anger': 0.005, 'anticipation': 0.0052, 'trust': 0.0019, 'surprise': 0.0021, 'sadness': 0.0069, 'disgust': 0.0036, 'joy': 0.005, 'a_score': 0.1153}",MLPClassifier()
MLPClassifier,0.5754,0.5655,0.5754,0.3789,0.5907,0.577,0.5907,0.5275,0.5907,0.5885,0.5907,0.528,0.7255,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0053, 'anger': 0.0031, 'anticipation': 0.0052, 'trust': -0.0001, 'surprise': 0.0034, 'sadness': 0.0074, 'disgust': 0.0042, 'joy': 0.0027, 'a_score': 0.1202}",MLPClassifier()
MLPClassifier,0.5787,0.5583,0.5787,0.386,0.5895,0.5637,0.5895,0.5238,0.5881,0.5627,0.5881,0.5226,0.7319,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0023, 'anticipation': 0.0044, 'trust': 0.004, 'surprise': 0.0045, 'sadness': 0.0054, 'disgust': 0.0018, 'joy': 0.0092, 'a_score': 0.1206}",MLPClassifier()
MLPClassifier,0.5635,0.5407,0.5635,0.3805,0.5819,0.5634,0.5819,0.5214,0.5837,0.5656,0.5837,0.5224,0.7246,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0034, 'anger': 0.0041, 'anticipation': 0.0066, 'trust': 0.0034, 'surprise': 0.004, 'sadness': 0.0082, 'disgust': 0.0103, 'joy': 0.0038, 'a_score': 0.1159}",MLPClassifier()
GaussianNB,0.5532,0.5504,0.5532,0.5789,0.585,0.5862,0.585,0.5729,0.5831,0.5829,0.5831,0.5716,0.7175,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': 0.0071, 'anticipation': 0.0034, 'trust': 0.0046, 'surprise': 0.0008, 'sadness': 0.0024, 'disgust': -0.0015, 'joy': -0.0003, 'a_score': 0.1728}",GaussianNB()
GaussianNB,0.5362,0.5344,0.5362,0.5687,0.5813,0.5822,0.5813,0.5685,0.5779,0.5771,0.5779,0.5658,0.7181,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0022, 'anger': -0.0002, 'anticipation': 0.0092, 'trust': -0.0, 'surprise': 0.0046, 'sadness': 0.0028, 'disgust': -0.0022, 'joy': 0.0018, 'a_score': 0.1653}",GaussianNB()
GaussianNB,0.5402,0.5382,0.5402,0.5723,0.5812,0.582,0.5812,0.568,0.5768,0.5758,0.5768,0.5643,0.7169,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0009, 'anger': 0.0087, 'anticipation': 0.0101, 'trust': 0.0016, 'surprise': 0.0019, 'sadness': 0.003, 'disgust': -0.0003, 'joy': 0.0055, 'a_score': 0.1627}",GaussianNB()
GaussianNB,0.5683,0.567,0.5683,0.5908,0.5786,0.5791,0.5786,0.5672,0.5767,0.5758,0.5767,0.5657,0.7155,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0041, 'anger': 0.0018, 'anticipation': 0.0128, 'trust': 0.0016, 'surprise': 0.0016, 'sadness': 0.0018, 'disgust': 0.0001, 'joy': 0.0013, 'a_score': 0.1584}",GaussianNB()
MLPClassifier,0.5692,0.5405,0.5692,0.3743,0.5645,0.528,0.5645,0.5277,0.569,0.5443,0.569,0.5324,0.7285,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0058, 'anger': 0.0013, 'anticipation': 0.0182, 'trust': 0.0043, 'surprise': 0.0029, 'sadness': 0.0077, 'disgust': 0.0061, 'joy': 0.0185, 'a_score': 0.0964}",MLPClassifier()
GaussianNB,0.5308,0.5291,0.5308,0.5672,0.5557,0.5535,0.5557,0.5445,0.5596,0.557,0.5596,0.5486,0.7217,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': 0.0055, 'anticipation': 0.0068, 'trust': -0.001, 'surprise': 0.0009, 'sadness': -0.0022, 'disgust': -0.0032, 'joy': 0.0006, 'a_score': 0.1451}",GaussianNB()
GaussianNB,0.5503,0.548,0.5503,0.5796,0.5562,0.5537,0.5562,0.5425,0.5574,0.5539,0.5574,0.544,0.7173,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0001, 'anger': 0.002, 'anticipation': -0.0022, 'trust': -0.0029, 'surprise': -0.0013, 'sadness': -0.0028, 'disgust': 0.0018, 'joy': -0.0025, 'a_score': 0.1399}",GaussianNB()
GaussianNB,0.5652,0.5627,0.5652,0.5892,0.5616,0.5596,0.5616,0.5459,0.5564,0.5523,0.5564,0.5414,0.7207,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0044, 'anger': 0.005, 'anticipation': 0.0059, 'trust': 0.0005, 'surprise': 0.0029, 'sadness': -0.0024, 'disgust': -0.0043, 'joy': 0.0012, 'a_score': 0.138}",GaussianNB()
GaussianNB,0.5516,0.5506,0.5516,0.5794,0.5456,0.5433,0.5456,0.5362,0.5492,0.5465,0.5492,0.5398,0.7216,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0041, 'anger': 0.0057, 'anticipation': 0.0063, 'trust': 0.0014, 'surprise': 0.0009, 'sadness': 0.0008, 'disgust': -0.0057, 'joy': 0.0053, 'a_score': 0.131}",GaussianNB()
SVC,0.5442,0.5012,0.5442,0.3697,0.5508,0.5084,0.5508,0.5238,0.5489,0.506,0.5489,0.5227,0.6795,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0013, 'anger': 0.0006, 'anticipation': -0.0018, 'trust': 0.0005, 'surprise': -0.0, 'sadness': -0.003, 'disgust': 0.0018, 'joy': -0.0001, 'a_score': 0.0785}",SVC(probability=True)
SVC,0.5423,0.4995,0.5423,0.3688,0.5446,0.5024,0.5446,0.5178,0.5427,0.5001,0.5427,0.5167,0.6915,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0005, 'anger': 0.0008, 'anticipation': 0.0006, 'trust': 0.0003, 'surprise': 0.0002, 'sadness': 0.0005, 'disgust': 0.001, 'joy': 0.0, 'a_score': 0.0763}",SVC(probability=True)
SVC,0.5415,0.499,0.5415,0.3687,0.5456,0.5033,0.5456,0.5188,0.5427,0.5001,0.5427,0.5168,0.6884,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0012, 'anger': 0.0012, 'anticipation': 0.0001, 'trust': 0.0004, 'surprise': 0.0001, 'sadness': 0.0003, 'disgust': 0.0015, 'joy': 0.0, 'a_score': 0.0741}",SVC(probability=True)
SVC,0.5429,0.5004,0.5429,0.3696,0.5448,0.5027,0.5448,0.5182,0.5425,0.5,0.5425,0.5168,0.6878,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0002, 'anger': -0.0, 'anticipation': 0.0001, 'trust': -0.0003, 'surprise': 0.0001, 'sadness': 0.0, 'disgust': 0.0001, 'joy': 0.0001, 'a_score': 0.0688}",SVC(probability=True)
SVC,0.5411,0.4986,0.5411,0.3684,0.5454,0.5032,0.5454,0.5187,0.5424,0.5,0.5424,0.5167,0.6882,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0003, 'anticipation': 0.0001, 'trust': -0.0001, 'surprise': 0.0002, 'sadness': -0.0003, 'disgust': 0.0005, 'joy': -0.0001, 'a_score': 0.0685}",SVC(probability=True)
SVC,0.5426,0.5,0.5426,0.3694,0.5445,0.5023,0.5445,0.5179,0.5423,0.4998,0.5423,0.5166,0.6919,not-balanced,100,10,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': 0.0003, 'anticipation': -0.0, 'trust': -0.0002, 'surprise': -0.0, 'sadness': -0.0, 'disgust': -0.0002, 'joy': -0.0001, 'a_score': 0.0713}",SVC(probability=True)
