Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
GaussianNB,0.517,0.5315,0.517,0.5578,0.4942,0.5068,0.4942,0.4784,0.5046,0.5207,0.5046,0.4902,0.7251,not-balanced,100,10,6,3,258,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0097, 'anger': -0.0071, 'anticipation': 0.0009, 'trust': 0.004, 'surprise': -0.0049, 'sadness': -0.0015, 'disgust': -0.0052, 'joy': -0.0005, 'a_score': 0.0914}",GaussianNB()
GaussianNB,0.499,0.5111,0.499,0.5416,0.4987,0.5146,0.4987,0.4826,0.5004,0.5156,0.5004,0.4857,0.7212,not-balanced,100,10,10,4,479,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0098, 'anger': -0.0008, 'anticipation': 0.0038, 'trust': 0.0072, 'surprise': -0.0025, 'sadness': -0.0027, 'disgust': -0.0004, 'joy': 0.0056, 'a_score': 0.0883}",GaussianNB()
GaussianNB,0.5077,0.5043,0.5077,0.5512,0.4972,0.4921,0.4972,0.4879,0.4998,0.4952,0.4998,0.4912,0.7261,not-balanced,100,10,7,5,206,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.01, 'anger': -0.008, 'anticipation': -0.0108, 'trust': -0.0071, 'surprise': -0.0069, 'sadness': -0.0002, 'disgust': -0.0075, 'joy': -0.0016, 'a_score': 0.0862}",GaussianNB()
GaussianNB,0.5149,0.511,0.5149,0.5603,0.4933,0.4919,0.4933,0.4864,0.4998,0.4956,0.4998,0.4916,0.7232,not-balanced,100,10,1,3,306,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0097, 'anger': -0.006, 'anticipation': -0.0092, 'trust': -0.0079, 'surprise': -0.0056, 'sadness': -0.0088, 'disgust': 0.0, 'joy': -0.0034, 'a_score': 0.0951}",GaussianNB()
GaussianNB,0.4977,0.4933,0.4977,0.5449,0.4949,0.4904,0.4949,0.4862,0.4976,0.4922,0.4976,0.4884,0.7222,not-balanced,100,10,1,4,992,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0092, 'anger': -0.0001, 'anticipation': -0.0113, 'trust': -0.0095, 'surprise': -0.0053, 'sadness': -0.0027, 'disgust': -0.0066, 'joy': -0.0004, 'a_score': 0.0851}",GaussianNB()
GaussianNB,0.5108,0.5066,0.5108,0.555,0.4987,0.4956,0.4987,0.4909,0.4975,0.4929,0.4975,0.489,0.7207,not-balanced,100,10,8,5,237,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0085, 'anger': -0.0024, 'anticipation': -0.0118, 'trust': -0.0093, 'surprise': -0.0064, 'sadness': -0.0049, 'disgust': -0.0062, 'joy': -0.0038, 'a_score': 0.0869}",GaussianNB()
GaussianNB,0.5178,0.5154,0.5178,0.5581,0.5028,0.4998,0.5028,0.4952,0.4973,0.4938,0.4973,0.4896,0.7233,not-balanced,100,10,10,3,866,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0083, 'anger': -0.0081, 'anticipation': -0.0093, 'trust': -0.0063, 'surprise': -0.0068, 'sadness': -0.0113, 'disgust': -0.0083, 'joy': -0.005, 'a_score': 0.0811}",GaussianNB()
GaussianNB,0.5178,0.5154,0.5178,0.5581,0.5028,0.4998,0.5028,0.4952,0.4973,0.4938,0.4973,0.4896,0.7233,not-balanced,100,10,4,4,866,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0086, 'anger': -0.0077, 'anticipation': -0.0097, 'trust': -0.0063, 'surprise': -0.0068, 'sadness': -0.0125, 'disgust': -0.0079, 'joy': -0.0044, 'a_score': 0.0829}",GaussianNB()
GaussianNB,0.4977,0.4941,0.4977,0.5444,0.4988,0.4948,0.4988,0.491,0.4971,0.4929,0.4971,0.489,0.7248,not-balanced,100,10,8,3,646,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0116, 'anger': -0.0087, 'anticipation': -0.0095, 'trust': -0.0066, 'surprise': -0.0059, 'sadness': -0.0029, 'disgust': -0.008, 'joy': 0.003, 'a_score': 0.08}",GaussianNB()
GaussianNB,0.5146,0.5117,0.5146,0.5564,0.4948,0.4911,0.4948,0.4869,0.4967,0.4927,0.4967,0.4887,0.7208,not-balanced,100,10,5,2,785,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0074, 'anger': -0.002, 'anticipation': -0.0126, 'trust': -0.0088, 'surprise': -0.0054, 'sadness': -0.0008, 'disgust': -0.0071, 'joy': 0.0012, 'a_score': 0.0814}",GaussianNB()
GaussianNB,0.5221,0.5189,0.5221,0.5606,0.5005,0.4963,0.5005,0.492,0.4961,0.4919,0.4961,0.488,0.7209,not-balanced,100,10,2,1,122,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0117, 'anger': -0.0069, 'anticipation': -0.007, 'trust': -0.0057, 'surprise': -0.0051, 'sadness': -0.0117, 'disgust': -0.0073, 'joy': -0.0004, 'a_score': 0.0838}",GaussianNB()
GaussianNB,0.5165,0.5137,0.5165,0.5586,0.4931,0.4906,0.4931,0.4861,0.4952,0.4914,0.4952,0.4874,0.7205,not-balanced,100,10,2,4,895,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0085, 'anger': -0.0033, 'anticipation': -0.0099, 'trust': -0.0088, 'surprise': -0.0015, 'sadness': -0.0103, 'disgust': 0.0005, 'joy': -0.0003, 'a_score': 0.086}",GaussianNB()
GaussianNB,0.4954,0.4915,0.4954,0.5439,0.4942,0.4908,0.4942,0.4865,0.4951,0.4908,0.4951,0.4869,0.7195,not-balanced,100,10,6,2,792,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0073, 'anger': -0.0058, 'anticipation': -0.0108, 'trust': -0.0075, 'surprise': -0.0041, 'sadness': -0.0026, 'disgust': -0.0001, 'joy': 0.0, 'a_score': 0.0796}",GaussianNB()
GaussianNB,0.511,0.5074,0.511,0.5552,0.4956,0.4932,0.4956,0.4885,0.4946,0.4905,0.4946,0.4866,0.7204,not-balanced,100,10,4,5,427,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0077, 'anger': -0.0012, 'anticipation': -0.0122, 'trust': -0.0068, 'surprise': -0.0058, 'sadness': -0.0029, 'disgust': 0.0001, 'joy': 0.001, 'a_score': 0.0738}",GaussianNB()
GaussianNB,0.5131,0.5106,0.5131,0.5548,0.4937,0.4902,0.4937,0.4861,0.493,0.4892,0.493,0.4852,0.7222,not-balanced,100,10,9,4,838,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0089, 'anger': -0.0082, 'anticipation': -0.0098, 'trust': -0.0077, 'surprise': 0.0005, 'sadness': -0.0111, 'disgust': -0.0066, 'joy': -0.0107, 'a_score': 0.0836}",GaussianNB()
GaussianNB,0.4848,0.4812,0.4848,0.5364,0.4974,0.4948,0.4974,0.4903,0.4922,0.4882,0.4922,0.4843,0.7226,not-balanced,100,10,5,1,955,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0091, 'anger': -0.0071, 'anticipation': -0.0075, 'trust': -0.0073, 'surprise': -0.005, 'sadness': -0.0022, 'disgust': -0.0013, 'joy': -0.0009, 'a_score': 0.0757}",GaussianNB()
GaussianNB,0.4932,0.4914,0.4932,0.5386,0.4953,0.4896,0.4953,0.4867,0.4916,0.4862,0.4916,0.4826,0.7195,not-balanced,100,10,2,2,201,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0046, 'anger': -0.0074, 'anticipation': -0.0049, 'trust': -0.009, 'surprise': -0.003, 'sadness': -0.0021, 'disgust': -0.0087, 'joy': -0.0016, 'a_score': 0.0708}",GaussianNB()
GaussianNB,0.5032,0.4979,0.5032,0.549,0.4941,0.4907,0.4941,0.4858,0.4905,0.4853,0.4905,0.4817,0.7192,not-balanced,100,10,7,4,185,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0083, 'anger': -0.0081, 'anticipation': -0.0051, 'trust': -0.0046, 'surprise': -0.0061, 'sadness': -0.0108, 'disgust': -0.0078, 'joy': -0.0003, 'a_score': 0.081}",GaussianNB()
GaussianNB,0.4893,0.4852,0.4893,0.5374,0.4854,0.4804,0.4854,0.4769,0.49,0.4848,0.49,0.4812,0.7225,not-balanced,100,10,10,5,548,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0067, 'anger': -0.004, 'anticipation': -0.0037, 'trust': -0.0066, 'surprise': -0.0028, 'sadness': -0.0046, 'disgust': -0.0051, 'joy': 0.0014, 'a_score': 0.0753}",GaussianNB()
GaussianNB,0.4911,0.4875,0.4911,0.5398,0.4854,0.4808,0.4854,0.4774,0.489,0.4841,0.489,0.4805,0.7257,not-balanced,100,10,4,1,228,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.011, 'anger': 0.0022, 'anticipation': -0.0091, 'trust': -0.0023, 'surprise': -0.0052, 'sadness': -0.0047, 'disgust': -0.0054, 'joy': 0.0022, 'a_score': 0.0745}",GaussianNB()
GaussianNB,0.4792,0.4756,0.4792,0.5282,0.4873,0.4809,0.4873,0.4782,0.4888,0.4829,0.4888,0.4795,0.7244,not-balanced,100,10,3,5,608,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0094, 'anger': -0.0081, 'anticipation': -0.0062, 'trust': -0.0013, 'surprise': -0.004, 'sadness': -0.0042, 'disgust': -0.0057, 'joy': 0.0025, 'a_score': 0.0747}",GaussianNB()
GaussianNB,0.4773,0.4724,0.4773,0.5325,0.4864,0.4834,0.4864,0.4788,0.4887,0.4834,0.4887,0.4799,0.7255,not-balanced,100,10,3,3,730,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0095, 'anger': -0.0008, 'anticipation': -0.0013, 'trust': -0.0036, 'surprise': -0.0043, 'sadness': -0.001, 'disgust': 0.0003, 'joy': 0.0031, 'a_score': 0.0829}",GaussianNB()
GaussianNB,0.4859,0.4818,0.4859,0.5371,0.489,0.485,0.489,0.481,0.4862,0.4817,0.4862,0.4781,0.7227,not-balanced,100,10,7,2,914,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.011, 'anger': -0.009, 'anticipation': 0.0001, 'trust': -0.0005, 'surprise': -0.0066, 'sadness': -0.0074, 'disgust': -0.0078, 'joy': 0.0034, 'a_score': 0.0736}",GaussianNB()
GaussianNB,0.5004,0.4976,0.5004,0.5438,0.4874,0.4824,0.4874,0.4794,0.4852,0.4807,0.4852,0.4771,0.7186,not-balanced,100,10,9,5,30,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.012, 'anger': -0.006, 'anticipation': -0.011, 'trust': -0.001, 'surprise': -0.0057, 'sadness': -0.0063, 'disgust': 0.0001, 'joy': -0.0001, 'a_score': 0.0737}",GaussianNB()
GaussianNB,0.4883,0.483,0.4883,0.5383,0.4891,0.4861,0.4891,0.4819,0.485,0.4802,0.485,0.4767,0.7194,not-balanced,100,10,1,5,328,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.009, 'anger': -0.0017, 'anticipation': -0.0029, 'trust': -0.0033, 'surprise': -0.003, 'sadness': -0.0077, 'disgust': -0.0063, 'joy': 0.0017, 'a_score': 0.072}",GaussianNB()
GaussianNB,0.4795,0.4767,0.4795,0.5311,0.4892,0.486,0.4892,0.482,0.4839,0.4802,0.4839,0.4763,0.7199,not-balanced,100,10,3,2,910,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0092, 'anger': -0.0065, 'anticipation': -0.0039, 'trust': -0.0014, 'surprise': -0.0064, 'sadness': -0.0134, 'disgust': -0.0095, 'joy': -0.0037, 'a_score': 0.0711}",GaussianNB()
GaussianNB,0.4862,0.4812,0.4862,0.5375,0.484,0.4805,0.484,0.4764,0.4819,0.477,0.4819,0.4736,0.7231,not-balanced,100,10,8,2,304,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0094, 'anger': -0.0049, 'anticipation': -0.0046, 'trust': -0.0023, 'surprise': -0.0006, 'sadness': -0.0054, 'disgust': -0.0065, 'joy': 0.0001, 'a_score': 0.0777}",GaussianNB()
GaussianNB,0.4777,0.4794,0.4777,0.5275,0.4816,0.477,0.4816,0.4736,0.4794,0.4754,0.4794,0.4716,0.7199,not-balanced,100,10,5,4,278,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0093, 'anger': -0.0076, 'anticipation': -0.0023, 'trust': 0.0007, 'surprise': -0.0054, 'sadness': -0.003, 'disgust': -0.0032, 'joy': -0.004, 'a_score': 0.0607}",GaussianNB()
GaussianNB,0.5156,0.5204,0.5156,0.5579,0.4764,0.4719,0.4764,0.4683,0.4791,0.4742,0.4791,0.4708,0.7217,not-balanced,100,10,4,3,295,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0124, 'anger': -0.0076, 'anticipation': -0.0042, 'trust': -0.0029, 'surprise': -0.0062, 'sadness': -0.0047, 'disgust': -0.0072, 'joy': -0.0008, 'a_score': 0.0661}",GaussianNB()
GaussianNB,0.4993,0.4983,0.4993,0.5461,0.4741,0.4692,0.4741,0.4659,0.4788,0.4735,0.4788,0.4702,0.7224,not-balanced,100,10,5,5,621,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0112, 'anger': -0.0076, 'anticipation': -0.0034, 'trust': -0.0, 'surprise': -0.0071, 'sadness': -0.0033, 'disgust': -0.008, 'joy': -0.0008, 'a_score': 0.0642}",GaussianNB()
GaussianNB,0.4864,0.4829,0.4864,0.5365,0.477,0.4728,0.477,0.4693,0.4776,0.473,0.4776,0.4695,0.7219,not-balanced,100,10,6,4,250,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0075, 'anger': -0.0088, 'anticipation': -0.0029, 'trust': -0.0013, 'surprise': 0.0008, 'sadness': -0.0023, 'disgust': -0.008, 'joy': -0.0003, 'a_score': 0.0674}",GaussianNB()
GaussianNB,0.4841,0.4817,0.4841,0.534,0.4717,0.4677,0.4717,0.4642,0.4717,0.4669,0.4717,0.4636,0.7244,not-balanced,100,10,9,2,798,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0103, 'anger': -0.0036, 'anticipation': -0.0147, 'trust': -0.0095, 'surprise': -0.0026, 'sadness': -0.0048, 'disgust': 0.0, 'joy': -0.0094, 'a_score': 0.0579}",GaussianNB()
GaussianNB,0.4758,0.4732,0.4758,0.5273,0.4642,0.4599,0.4642,0.4564,0.4575,0.4524,0.4575,0.4493,0.72,not-balanced,100,10,3,1,337,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0159, 'anger': -0.0095, 'anticipation': -0.006, 'trust': -0.0044, 'surprise': -0.0101, 'sadness': -0.0081, 'disgust': -0.0048, 'joy': -0.0031, 'a_score': 0.0386}",GaussianNB()
GaussianNB,0.513,0.5231,0.513,0.5543,0.4435,0.4386,0.4435,0.4354,0.4505,0.4456,0.4505,0.4424,0.7248,not-balanced,100,10,7,1,969,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0106, 'anger': -0.0044, 'anticipation': -0.0066, 'trust': -0.0051, 'surprise': -0.005, 'sadness': -0.0087, 'disgust': -0.0038, 'joy': -0.0057, 'a_score': 0.0419}",GaussianNB()
GaussianNB,0.4998,0.5053,0.4998,0.5454,0.4528,0.4506,0.4528,0.4456,0.4505,0.447,0.4505,0.4428,0.7218,not-balanced,100,10,1,2,124,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.015, 'anger': -0.0117, 'anticipation': -0.0025, 'trust': -0.0057, 'surprise': -0.003, 'sadness': -0.0084, 'disgust': -0.0119, 'joy': -0.0074, 'a_score': 0.0362}",GaussianNB()
