Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
LogisticRegression,0.4262,0.4188,0.4262,0.3016,0.4228,0.4136,0.4228,0.4179,0.4155,0.4081,0.4155,0.4115,0.6735,not-balanced,100,10,8,5,832,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': 0.0002, 'anticipation': 0.0014, 'trust': -0.0005, 'surprise': -0.0003, 'sadness': -0.0045, 'disgust': -0.0003, 'joy': -0.0053, 'a_score': -0.0249}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4209,0.4146,0.4209,0.2977,0.4193,0.4111,0.4193,0.4147,0.4155,0.4083,0.4155,0.4116,0.6728,not-balanced,100,10,2,3,722,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0004, 'anger': -0.0012, 'anticipation': 0.0013, 'trust': -0.0021, 'surprise': 0.002, 'sadness': 0.0008, 'disgust': -0.0012, 'joy': -0.0043, 'a_score': -0.0255}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4231,0.4163,0.4231,0.2996,0.4214,0.4138,0.4214,0.4174,0.4153,0.4086,0.4153,0.4117,0.6727,not-balanced,100,10,6,5,363,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0022, 'anger': 0.0032, 'anticipation': 0.0003, 'trust': 0.0001, 'surprise': 0.0025, 'sadness': -0.0018, 'disgust': -0.0011, 'joy': -0.0035, 'a_score': -0.0234}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4188,0.4124,0.4188,0.2964,0.4283,0.4202,0.4283,0.424,0.4149,0.408,0.4149,0.4111,0.6684,not-balanced,100,10,3,1,210,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.002, 'anger': -0.0016, 'anticipation': -0.0013, 'trust': -0.0035, 'surprise': 0.0007, 'sadness': -0.0021, 'disgust': -0.0003, 'joy': -0.0042, 'a_score': -0.0289}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4261,0.419,0.4261,0.3016,0.4169,0.4103,0.4169,0.413,0.4143,0.4077,0.4143,0.4106,0.6719,not-balanced,100,10,5,3,884,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0032, 'anger': -0.0007, 'anticipation': 0.0, 'trust': -0.003, 'surprise': 0.0025, 'sadness': -0.0034, 'disgust': -0.0004, 'joy': -0.0031, 'a_score': -0.0246}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4226,0.416,0.4226,0.2997,0.4187,0.4124,0.4187,0.4153,0.4141,0.4076,0.4141,0.4106,0.6726,not-balanced,100,10,7,5,566,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': 0.0009, 'anticipation': -0.0001, 'trust': -0.0038, 'surprise': 0.0006, 'sadness': -0.0022, 'disgust': -0.0014, 'joy': -0.0041, 'a_score': -0.0245}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4215,0.4151,0.4215,0.2986,0.4174,0.4111,0.4174,0.4138,0.414,0.4077,0.414,0.4105,0.6726,not-balanced,100,10,10,4,73,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0033, 'anger': 0.001, 'anticipation': 0.0004, 'trust': -0.004, 'surprise': 0.0006, 'sadness': -0.0025, 'disgust': 0.0001, 'joy': -0.0034, 'a_score': -0.0227}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4251,0.4183,0.4251,0.3009,0.4157,0.4084,0.4157,0.4117,0.4138,0.407,0.4138,0.4101,0.6755,not-balanced,100,10,7,4,961,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0027, 'anger': 0.0002, 'anticipation': 0.0021, 'trust': -0.0029, 'surprise': 0.0005, 'sadness': -0.0001, 'disgust': -0.0008, 'joy': -0.004, 'a_score': -0.0252}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4159,0.4103,0.4159,0.2948,0.4212,0.4142,0.4212,0.4171,0.4131,0.4068,0.4131,0.4096,0.6702,not-balanced,100,10,7,3,46,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0039, 'anger': 0.0003, 'anticipation': -0.0063, 'trust': -0.0008, 'surprise': 0.0011, 'sadness': -0.0033, 'disgust': -0.0006, 'joy': -0.0049, 'a_score': -0.0302}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.424,0.4179,0.424,0.3003,0.4201,0.4123,0.4201,0.416,0.413,0.4067,0.413,0.4095,0.6745,not-balanced,100,10,5,2,839,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0009, 'anger': -0.0, 'anticipation': -0.001, 'trust': -0.0036, 'surprise': 0.0008, 'sadness': -0.0036, 'disgust': -0.0008, 'joy': -0.0065, 'a_score': -0.0257}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4193,0.4133,0.4193,0.2971,0.4166,0.4103,0.4166,0.413,0.4129,0.4069,0.4129,0.4095,0.6725,not-balanced,100,10,4,1,948,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0058, 'anger': 0.0001, 'anticipation': -0.0046, 'trust': -0.0018, 'surprise': 0.0013, 'sadness': -0.0067, 'disgust': -0.0004, 'joy': -0.003, 'a_score': -0.0278}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4198,0.414,0.4198,0.2973,0.4206,0.4129,0.4206,0.4165,0.4128,0.4062,0.4128,0.4091,0.6715,not-balanced,100,10,10,1,167,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0003, 'anger': 0.0004, 'anticipation': 0.0011, 'trust': -0.0035, 'surprise': 0.0017, 'sadness': -0.004, 'disgust': -0.0008, 'joy': -0.0046, 'a_score': -0.0266}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.414,0.4077,0.414,0.2937,0.4267,0.4213,0.4267,0.4237,0.4127,0.407,0.4127,0.4096,0.6701,not-balanced,100,10,1,1,27,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0025, 'anger': 0.0016, 'anticipation': -0.001, 'trust': -0.0017, 'surprise': 0.0009, 'sadness': -0.0025, 'disgust': -0.0015, 'joy': -0.0048, 'a_score': -0.0263}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4153,0.4097,0.4153,0.2948,0.4174,0.413,0.4174,0.415,0.4116,0.4063,0.4116,0.4087,0.6729,not-balanced,100,10,6,3,731,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.002, 'anger': 0.0016, 'anticipation': 0.0002, 'trust': -0.0039, 'surprise': 0.0021, 'sadness': -0.0001, 'disgust': -0.0003, 'joy': -0.0031, 'a_score': -0.0293}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.416,0.4097,0.416,0.2943,0.4204,0.4149,0.4204,0.4172,0.4115,0.4055,0.4115,0.4082,0.6684,not-balanced,100,10,9,3,337,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0022, 'anger': 0.0034, 'anticipation': 0.0003, 'trust': -0.001, 'surprise': 0.0004, 'sadness': -0.0009, 'disgust': -0.0007, 'joy': -0.0046, 'a_score': -0.0331}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4188,0.4133,0.4188,0.2968,0.418,0.4116,0.418,0.4146,0.4113,0.4056,0.4113,0.4082,0.6768,not-balanced,100,10,2,2,649,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0026, 'anger': 0.0013, 'anticipation': 0.0002, 'trust': -0.0037, 'surprise': 0.0019, 'sadness': -0.0018, 'disgust': -0.0007, 'joy': -0.006, 'a_score': -0.0264}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4151,0.4095,0.4151,0.2949,0.4203,0.4143,0.4203,0.4168,0.4113,0.4056,0.4113,0.4081,0.6704,not-balanced,100,10,9,4,279,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0018, 'anger': 0.0021, 'anticipation': -0.0022, 'trust': -0.0055, 'surprise': 0.0021, 'sadness': -0.0025, 'disgust': -0.0002, 'joy': -0.0051, 'a_score': -0.0301}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4158,0.4094,0.4158,0.2948,0.4179,0.4125,0.4179,0.4147,0.4111,0.405,0.4111,0.4076,0.6721,not-balanced,100,10,4,3,740,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0046, 'anger': -0.0018, 'anticipation': -0.0005, 'trust': -0.0033, 'surprise': 0.0005, 'sadness': -0.0028, 'disgust': -0.0007, 'joy': -0.007, 'a_score': -0.03}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4197,0.4139,0.4197,0.2976,0.4176,0.4124,0.4176,0.4148,0.4107,0.4054,0.4107,0.4078,0.6724,not-balanced,100,10,8,4,199,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': 0.0005, 'anticipation': 0.0, 'trust': 0.0004, 'surprise': 0.0022, 'sadness': -0.0038, 'disgust': -0.0017, 'joy': -0.0045, 'a_score': -0.0272}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4159,0.4111,0.4159,0.295,0.4134,0.4075,0.4134,0.41,0.4103,0.4048,0.4103,0.4072,0.6742,not-balanced,100,10,10,2,576,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0037, 'anger': 0.0008, 'anticipation': -0.0007, 'trust': -0.0038, 'surprise': 0.0009, 'sadness': 0.0006, 'disgust': -0.0003, 'joy': -0.0071, 'a_score': -0.0274}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4187,0.413,0.4187,0.297,0.4194,0.4146,0.4194,0.4168,0.4101,0.4055,0.4101,0.4075,0.6699,not-balanced,100,10,3,5,512,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0014, 'anger': -0.0012, 'anticipation': 0.0023, 'trust': -0.001, 'surprise': 0.0034, 'sadness': -0.003, 'disgust': -0.0007, 'joy': -0.0031, 'a_score': -0.0302}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.414,0.4084,0.414,0.2933,0.4206,0.4133,0.4206,0.4164,0.41,0.4038,0.41,0.4065,0.6696,not-balanced,100,10,4,4,510,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0012, 'anger': -0.001, 'anticipation': -0.0001, 'trust': -0.0032, 'surprise': 0.0009, 'sadness': -0.0005, 'disgust': -0.0021, 'joy': -0.0057, 'a_score': -0.0371}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4143,0.4079,0.4143,0.2947,0.4166,0.4125,0.4166,0.414,0.4094,0.4036,0.4094,0.4061,0.6743,not-balanced,100,10,1,4,941,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0044, 'anger': 0.0, 'anticipation': -0.0015, 'trust': -0.0039, 'surprise': 0.0006, 'sadness': -0.0024, 'disgust': -0.0012, 'joy': -0.0064, 'a_score': -0.0309}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4173,0.411,0.4173,0.2958,0.4167,0.4124,0.4167,0.4143,0.409,0.404,0.409,0.4062,0.672,not-balanced,100,10,7,1,750,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': 0.0001, 'anticipation': -0.001, 'trust': -0.0026, 'surprise': 0.0003, 'sadness': -0.0033, 'disgust': -0.0001, 'joy': -0.0037, 'a_score': -0.0242}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4135,0.4084,0.4135,0.2932,0.4218,0.4175,0.4218,0.4193,0.4089,0.4045,0.4089,0.4063,0.6674,not-balanced,100,10,6,2,329,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': -0.0005, 'anticipation': -0.001, 'trust': -0.0048, 'surprise': 0.001, 'sadness': -0.0064, 'disgust': -0.0003, 'joy': -0.0068, 'a_score': -0.0362}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4149,0.4084,0.4149,0.2945,0.4161,0.413,0.4161,0.4141,0.4084,0.4034,0.4084,0.4055,0.6693,not-balanced,100,10,1,2,452,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0025, 'anger': 0.0005, 'anticipation': -0.0006, 'trust': -0.0045, 'surprise': 0.0019, 'sadness': 0.0008, 'disgust': -0.0003, 'joy': -0.0048, 'a_score': -0.0323}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4148,0.4077,0.4148,0.2948,0.4138,0.4117,0.4138,0.4118,0.4083,0.4035,0.4083,0.4054,0.6731,not-balanced,100,10,10,3,405,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': -0.0003, 'anticipation': -0.0007, 'trust': -0.0003, 'surprise': 0.001, 'sadness': -0.0023, 'disgust': -0.0027, 'joy': -0.0035, 'a_score': -0.034}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.417,0.4112,0.417,0.2956,0.4168,0.4106,0.4168,0.4132,0.4083,0.4027,0.4083,0.405,0.6702,not-balanced,100,10,10,5,407,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0028, 'anger': -0.0005, 'anticipation': -0.0001, 'trust': -0.0017, 'surprise': 0.0009, 'sadness': -0.0034, 'disgust': -0.0002, 'joy': -0.0059, 'a_score': -0.0326}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4153,0.4094,0.4153,0.2944,0.417,0.4112,0.417,0.4137,0.4082,0.4027,0.4082,0.405,0.6699,not-balanced,100,10,7,2,538,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0013, 'anticipation': -0.0003, 'trust': -0.0023, 'surprise': 0.001, 'sadness': -0.0033, 'disgust': -0.0012, 'joy': -0.0061, 'a_score': -0.0325}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4144,0.4084,0.4144,0.2938,0.4167,0.4112,0.4167,0.4134,0.4081,0.4027,0.4081,0.405,0.6715,not-balanced,100,10,3,2,14,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': 0.0007, 'anticipation': 0.0005, 'trust': -0.0034, 'surprise': 0.0, 'sadness': -0.0034, 'disgust': -0.0023, 'joy': -0.0063, 'a_score': -0.0337}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4141,0.4082,0.4141,0.2935,0.4149,0.4098,0.4149,0.4115,0.4077,0.4022,0.4077,0.4045,0.6703,not-balanced,100,10,3,3,717,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': 0.0013, 'anticipation': -0.0008, 'trust': -0.001, 'surprise': 0.0001, 'sadness': -0.002, 'disgust': -0.0026, 'joy': -0.0069, 'a_score': -0.0331}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4077,0.4022,0.4077,0.2895,0.421,0.4157,0.421,0.4177,0.4067,0.4013,0.4067,0.4035,0.6684,not-balanced,100,10,9,2,173,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': -0.0002, 'anticipation': -0.0005, 'trust': -0.005, 'surprise': 0.0007, 'sadness': -0.0007, 'disgust': -0.0012, 'joy': -0.0077, 'a_score': -0.0363}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4077,0.4022,0.4077,0.2895,0.421,0.4157,0.421,0.4177,0.4067,0.4013,0.4067,0.4035,0.6684,not-balanced,100,10,2,4,173,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0008, 'anger': -0.0, 'anticipation': 0.0, 'trust': -0.0048, 'surprise': 0.0008, 'sadness': -0.0007, 'disgust': -0.0013, 'joy': -0.0075, 'a_score': -0.0399}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4146,0.4076,0.4146,0.2945,0.4153,0.4114,0.4153,0.4128,0.4064,0.4011,0.4064,0.4033,0.6738,not-balanced,100,10,8,3,263,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': -0.0009, 'anticipation': 0.0004, 'trust': -0.0001, 'surprise': 0.0013, 'sadness': -0.0059, 'disgust': -0.0004, 'joy': -0.005, 'a_score': -0.0314}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4135,0.4078,0.4135,0.2935,0.4147,0.4098,0.4147,0.4115,0.4054,0.4005,0.4054,0.4024,0.6723,not-balanced,100,10,5,5,708,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': 0.0023, 'anticipation': 0.0007, 'trust': -0.0038, 'surprise': 0.0015, 'sadness': 0.0026, 'disgust': 0.0017, 'joy': -0.0065, 'a_score': -0.0343}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4156,0.4103,0.4156,0.295,0.4074,0.4035,0.4074,0.405,0.4048,0.4002,0.4048,0.4021,0.6744,not-balanced,100,10,8,2,995,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.001, 'anger': -0.0001, 'anticipation': 0.0006, 'trust': -0.0008, 'surprise': 0.0014, 'sadness': -0.0049, 'disgust': -0.0005, 'joy': -0.0053, 'a_score': -0.0334}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4128,0.4084,0.4128,0.2934,0.4047,0.4019,0.4047,0.4029,0.4048,0.4011,0.4048,0.4025,0.6731,not-balanced,100,10,9,5,269,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0028, 'anger': -0.0004, 'anticipation': -0.0006, 'trust': -0.0009, 'surprise': 0.0022, 'sadness': -0.0013, 'disgust': -0.0038, 'joy': -0.003, 'a_score': -0.0337}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.4141,0.4087,0.4141,0.2938,0.4073,0.4028,0.4073,0.4041,0.4047,0.3996,0.4047,0.4015,0.6721,not-balanced,100,10,6,4,796,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0008, 'anger': 0.0, 'anticipation': -0.0012, 'trust': -0.0045, 'surprise': 0.0009, 'sadness': -0.0012, 'disgust': -0.003, 'joy': -0.0075, 'a_score': -0.0392}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.408,0.4024,0.408,0.2899,0.4158,0.4115,0.4158,0.4129,0.4037,0.3989,0.4037,0.4007,0.669,not-balanced,100,10,6,1,944,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0015, 'anger': -0.001, 'anticipation': -0.0058, 'trust': 0.0023, 'surprise': 0.0011, 'sadness': -0.0024, 'disgust': 0.0016, 'joy': -0.0045, 'a_score': -0.0387}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
