Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
DecisionTreeClassifier,0.8456,0.8629,0.8456,0.7832,0.8443,0.8655,0.8443,0.8448,0.8517,0.8715,0.8517,0.852,0.9487,not-balanced,100,10,5,2,869,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0138, 'anger': 0.0061, 'anticipation': 0.0126, 'trust': 0.0131, 'surprise': 0.0102, 'sadness': 0.0139, 'disgust': 0.0098, 'joy': 0.0091, 'a_score': 0.4417}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8427,0.8415,0.8427,0.7171,0.843,0.8319,0.843,0.8308,0.8515,0.8404,0.8515,0.8398,0.9465,not-balanced,100,10,7,4,15,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0133, 'anger': 0.0072, 'anticipation': 0.0101, 'trust': 0.0115, 'surprise': 0.0087, 'sadness': 0.0126, 'disgust': 0.0079, 'joy': 0.0137, 'a_score': 0.4084}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8403,0.8351,0.8403,0.7067,0.8452,0.8331,0.8452,0.8333,0.8513,0.841,0.8513,0.8404,0.946,not-balanced,100,10,7,1,327,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0148, 'anger': 0.0092, 'anticipation': 0.0102, 'trust': 0.0099, 'surprise': 0.0078, 'sadness': 0.0104, 'disgust': 0.0065, 'joy': 0.0086, 'a_score': 0.4097}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8451,0.8598,0.8451,0.7719,0.8426,0.8587,0.8426,0.8429,0.851,0.8663,0.851,0.8516,0.9472,not-balanced,100,10,8,2,501,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.015, 'anger': 0.0074, 'anticipation': 0.0121, 'trust': 0.0128, 'surprise': 0.0093, 'sadness': 0.0139, 'disgust': 0.0069, 'joy': 0.0138, 'a_score': 0.4348}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8461,0.8363,0.8461,0.7015,0.8445,0.833,0.8445,0.8331,0.851,0.8408,0.851,0.8398,0.9465,not-balanced,100,10,5,4,889,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0081, 'anticipation': 0.0084, 'trust': 0.0112, 'surprise': 0.0101, 'sadness': 0.0131, 'disgust': 0.0063, 'joy': 0.01, 'a_score': 0.4124}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8459,0.8362,0.8459,0.7008,0.8454,0.8335,0.8454,0.8331,0.8508,0.8398,0.8508,0.8395,0.95,not-balanced,100,10,2,2,359,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0063, 'anticipation': 0.0103, 'trust': 0.0108, 'surprise': 0.007, 'sadness': 0.0126, 'disgust': 0.0079, 'joy': 0.0086, 'a_score': 0.4049}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8439,0.8601,0.8439,0.7731,0.8457,0.8705,0.8457,0.8465,0.8508,0.8713,0.8508,0.8515,0.9496,not-balanced,100,10,4,4,37,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0086, 'anticipation': 0.0119, 'trust': 0.0112, 'surprise': 0.0113, 'sadness': 0.0133, 'disgust': 0.0083, 'joy': 0.0127, 'a_score': 0.4422}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8466,0.8373,0.8466,0.7079,0.8417,0.832,0.8417,0.8316,0.8508,0.8414,0.8508,0.8414,0.95,not-balanced,100,10,9,2,466,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0076, 'anticipation': 0.0108, 'trust': 0.0114, 'surprise': 0.0078, 'sadness': 0.012, 'disgust': 0.0082, 'joy': 0.0097, 'a_score': 0.4116}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8442,0.8464,0.8442,0.7341,0.8424,0.858,0.8424,0.8421,0.8506,0.8659,0.8506,0.8506,0.9485,not-balanced,100,10,3,1,386,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0063, 'anticipation': 0.0103, 'trust': 0.0132, 'surprise': 0.0101, 'sadness': 0.014, 'disgust': 0.0077, 'joy': 0.01, 'a_score': 0.4357}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8436,0.8602,0.8436,0.7786,0.8453,0.864,0.8453,0.8453,0.8505,0.8672,0.8505,0.8505,0.9447,not-balanced,100,10,10,3,891,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0158, 'anger': 0.0077, 'anticipation': 0.0119, 'trust': 0.0102, 'surprise': 0.008, 'sadness': 0.0146, 'disgust': 0.0077, 'joy': 0.0093, 'a_score': 0.4382}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8492,0.8402,0.8492,0.7093,0.8407,0.8284,0.8407,0.8291,0.8504,0.8405,0.8504,0.8399,0.9508,not-balanced,100,10,8,4,718,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0134, 'anger': 0.0072, 'anticipation': 0.0104, 'trust': 0.0127, 'surprise': 0.0085, 'sadness': 0.0156, 'disgust': 0.0083, 'joy': 0.0118, 'a_score': 0.4071}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8471,0.8628,0.8471,0.7728,0.8405,0.8593,0.8405,0.84,0.8503,0.8677,0.8503,0.8505,0.949,not-balanced,100,10,4,2,998,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0064, 'anticipation': 0.0098, 'trust': 0.0107, 'surprise': 0.0105, 'sadness': 0.0133, 'disgust': 0.0061, 'joy': 0.0092, 'a_score': 0.4375}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8462,0.8654,0.8462,0.7871,0.8439,0.866,0.8439,0.8442,0.8502,0.8689,0.8502,0.8507,0.9494,not-balanced,100,10,6,3,594,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0129, 'anger': 0.0058, 'anticipation': 0.0091, 'trust': 0.0106, 'surprise': 0.0076, 'sadness': 0.0117, 'disgust': 0.0063, 'joy': 0.0119, 'a_score': 0.4393}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8442,0.8439,0.8442,0.725,0.8412,0.8327,0.8412,0.8317,0.8502,0.8411,0.8502,0.8409,0.9486,not-balanced,100,10,1,2,132,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.011, 'anger': 0.0083, 'anticipation': 0.0089, 'trust': 0.0103, 'surprise': 0.0085, 'sadness': 0.0131, 'disgust': 0.0082, 'joy': 0.0081, 'a_score': 0.4136}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8442,0.8571,0.8442,0.7633,0.8417,0.8631,0.8417,0.8416,0.8501,0.8692,0.8501,0.8502,0.9492,not-balanced,100,10,9,5,836,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0061, 'anticipation': 0.009, 'trust': 0.01, 'surprise': 0.0094, 'sadness': 0.0113, 'disgust': 0.0075, 'joy': 0.0106, 'a_score': 0.4409}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8458,0.8633,0.8458,0.784,0.8442,0.8657,0.8442,0.8441,0.8501,0.8687,0.8501,0.8503,0.9472,not-balanced,100,10,8,5,561,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0131, 'anger': 0.0061, 'anticipation': 0.0101, 'trust': 0.0116, 'surprise': 0.0084, 'sadness': 0.0138, 'disgust': 0.0083, 'joy': 0.0102, 'a_score': 0.4433}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8442,0.8316,0.8442,0.6856,0.8407,0.8255,0.8407,0.8248,0.8501,0.8377,0.8501,0.8347,0.9458,not-balanced,100,10,10,2,290,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0141, 'anger': 0.0071, 'anticipation': 0.0101, 'trust': 0.0101, 'surprise': 0.0082, 'sadness': 0.0103, 'disgust': 0.0073, 'joy': 0.0093, 'a_score': 0.4072}",DecisionTreeClassifier()
DecisionTreeClassifier,0.846,0.8616,0.846,0.7755,0.8448,0.8582,0.8448,0.8445,0.85,0.863,0.85,0.85,0.9465,not-balanced,100,10,8,3,391,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0123, 'anger': 0.0068, 'anticipation': 0.0116, 'trust': 0.0115, 'surprise': 0.0084, 'sadness': 0.0139, 'disgust': 0.0081, 'joy': 0.0139, 'a_score': 0.4335}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8436,0.8574,0.8436,0.7663,0.8492,0.8678,0.8492,0.8496,0.8498,0.8679,0.8498,0.8501,0.9476,not-balanced,100,10,3,3,571,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0122, 'anger': 0.0074, 'anticipation': 0.0116, 'trust': 0.0116, 'surprise': 0.0097, 'sadness': 0.0138, 'disgust': 0.006, 'joy': 0.0093, 'a_score': 0.438}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8482,0.8667,0.8482,0.7872,0.843,0.8598,0.843,0.8425,0.8498,0.8659,0.8498,0.8499,0.949,not-balanced,100,10,9,3,403,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0126, 'anger': 0.006, 'anticipation': 0.0112, 'trust': 0.0115, 'surprise': 0.0104, 'sadness': 0.0139, 'disgust': 0.009, 'joy': 0.0096, 'a_score': 0.4398}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8451,0.8479,0.8451,0.7418,0.8455,0.8675,0.8455,0.8455,0.8498,0.8701,0.8498,0.8502,0.9479,not-balanced,100,10,4,1,712,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0094, 'anger': 0.0064, 'anticipation': 0.0103, 'trust': 0.011, 'surprise': 0.0094, 'sadness': 0.0141, 'disgust': 0.0085, 'joy': 0.0121, 'a_score': 0.4413}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8467,0.8473,0.8467,0.7337,0.8426,0.8341,0.8426,0.834,0.8497,0.8413,0.8497,0.8414,0.9487,not-balanced,100,10,10,4,338,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0112, 'anger': 0.0057, 'anticipation': 0.0114, 'trust': 0.0101, 'surprise': 0.0084, 'sadness': 0.0152, 'disgust': 0.0077, 'joy': 0.0095, 'a_score': 0.4122}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8441,0.8488,0.8441,0.7338,0.8438,0.8647,0.8438,0.8437,0.8496,0.8687,0.8496,0.8498,0.947,not-balanced,100,10,2,4,993,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0142, 'anger': 0.006, 'anticipation': 0.0096, 'trust': 0.0109, 'surprise': 0.0083, 'sadness': 0.0135, 'disgust': 0.007, 'joy': 0.0088, 'a_score': 0.4381}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8466,0.864,0.8466,0.7841,0.8445,0.8601,0.8445,0.8447,0.8495,0.8647,0.8495,0.8501,0.9499,not-balanced,100,10,9,4,558,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0119, 'anger': 0.0069, 'anticipation': 0.0117, 'trust': 0.011, 'surprise': 0.0098, 'sadness': 0.0142, 'disgust': 0.0059, 'joy': 0.0146, 'a_score': 0.4389}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8483,0.8381,0.8483,0.7013,0.8394,0.8305,0.8394,0.8298,0.8492,0.8402,0.8492,0.8402,0.9496,not-balanced,100,10,2,1,102,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0142, 'anger': 0.0075, 'anticipation': 0.012, 'trust': 0.012, 'surprise': 0.0083, 'sadness': 0.0149, 'disgust': 0.0077, 'joy': 0.009, 'a_score': 0.4128}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8461,0.8397,0.8461,0.7104,0.8432,0.8319,0.8432,0.8318,0.8489,0.8376,0.8489,0.8378,0.9464,not-balanced,100,10,1,1,887,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0152, 'anger': 0.0073, 'anticipation': 0.0109, 'trust': 0.0123, 'surprise': 0.0084, 'sadness': 0.0136, 'disgust': 0.0081, 'joy': 0.0127, 'a_score': 0.4101}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8446,0.8629,0.8446,0.7841,0.8481,0.8681,0.8481,0.8488,0.8487,0.8662,0.8487,0.8493,0.9474,not-balanced,100,10,4,3,413,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.0077, 'anticipation': 0.0097, 'trust': 0.011, 'surprise': 0.0078, 'sadness': 0.0108, 'disgust': 0.0093, 'joy': 0.0133, 'a_score': 0.4376}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8415,0.8504,0.8415,0.745,0.8434,0.8557,0.8434,0.8435,0.8486,0.8613,0.8486,0.849,0.9465,not-balanced,100,10,1,4,384,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0132, 'anger': 0.0076, 'anticipation': 0.0097, 'trust': 0.0142, 'surprise': 0.0103, 'sadness': 0.0121, 'disgust': 0.011, 'joy': 0.0128, 'a_score': 0.4335}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8395,0.8496,0.8395,0.7508,0.846,0.8597,0.846,0.8459,0.8482,0.863,0.8482,0.8484,0.9473,not-balanced,100,10,2,3,619,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.015, 'anger': 0.0083, 'anticipation': 0.0103, 'trust': 0.0095, 'surprise': 0.0082, 'sadness': 0.0143, 'disgust': 0.0074, 'joy': 0.0133, 'a_score': 0.4332}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8444,0.8615,0.8444,0.7807,0.8439,0.8646,0.8439,0.8441,0.8482,0.8667,0.8482,0.8487,0.9493,not-balanced,100,10,4,5,264,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0116, 'anger': 0.0085, 'anticipation': 0.0091, 'trust': 0.0102, 'surprise': 0.0078, 'sadness': 0.0148, 'disgust': 0.0089, 'joy': 0.0092, 'a_score': 0.4391}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8458,0.8635,0.8458,0.7838,0.8434,0.8647,0.8434,0.8437,0.8481,0.867,0.8481,0.8486,0.9506,not-balanced,100,10,8,1,427,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0121, 'anger': 0.0079, 'anticipation': 0.0109, 'trust': 0.0104, 'surprise': 0.0085, 'sadness': 0.0137, 'disgust': 0.0064, 'joy': 0.0102, 'a_score': 0.4399}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8418,0.8515,0.8418,0.7464,0.843,0.8574,0.843,0.8424,0.8477,0.8626,0.8477,0.8479,0.9469,not-balanced,100,10,1,5,606,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0147, 'anger': 0.0077, 'anticipation': 0.0121, 'trust': 0.0101, 'surprise': 0.0107, 'sadness': 0.0134, 'disgust': 0.0072, 'joy': 0.0129, 'a_score': 0.4387}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8464,0.8435,0.8464,0.7184,0.8402,0.8289,0.8402,0.828,0.8476,0.8368,0.8476,0.8366,0.9503,not-balanced,100,10,7,3,780,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.014, 'anger': 0.0073, 'anticipation': 0.0126, 'trust': 0.0094, 'surprise': 0.0076, 'sadness': 0.0146, 'disgust': 0.0073, 'joy': 0.0094, 'a_score': 0.4101}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8391,0.8516,0.8391,0.7549,0.8475,0.8625,0.8475,0.8472,0.8476,0.8625,0.8476,0.8478,0.9462,not-balanced,100,10,3,5,436,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0137, 'anger': 0.0064, 'anticipation': 0.0106, 'trust': 0.0089, 'surprise': 0.0074, 'sadness': 0.0117, 'disgust': 0.0069, 'joy': 0.0101, 'a_score': 0.4362}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8431,0.8436,0.8431,0.7217,0.8406,0.8262,0.8406,0.8254,0.8471,0.8329,0.8471,0.8324,0.9484,not-balanced,100,10,5,5,21,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.014, 'anger': 0.0065, 'anticipation': 0.0109, 'trust': 0.0107, 'surprise': 0.009, 'sadness': 0.0126, 'disgust': 0.0077, 'joy': 0.0136, 'a_score': 0.407}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8455,0.8476,0.8455,0.7333,0.8381,0.8305,0.8381,0.829,0.8468,0.8369,0.8468,0.8374,0.9499,not-balanced,100,10,6,2,921,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0135, 'anger': 0.0064, 'anticipation': 0.0125, 'trust': 0.0115, 'surprise': 0.0086, 'sadness': 0.0119, 'disgust': 0.0047, 'joy': 0.009, 'a_score': 0.4148}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8436,0.841,0.8436,0.7118,0.8404,0.8296,0.8404,0.8301,0.8467,0.8355,0.8467,0.8364,0.9474,not-balanced,100,10,10,5,45,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0113, 'anger': 0.0094, 'anticipation': 0.0101, 'trust': 0.0113, 'surprise': 0.0081, 'sadness': 0.0137, 'disgust': 0.0081, 'joy': 0.009, 'a_score': 0.4077}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8491,0.8403,0.8491,0.7126,0.8416,0.8304,0.8416,0.8308,0.8464,0.835,0.8464,0.8355,0.9493,not-balanced,100,10,7,5,435,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0114, 'anger': 0.0069, 'anticipation': 0.0131, 'trust': 0.0137, 'surprise': 0.0083, 'sadness': 0.0128, 'disgust': 0.005, 'joy': 0.0085, 'a_score': 0.4143}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8439,0.8386,0.8439,0.7167,0.8433,0.8325,0.8433,0.8334,0.8461,0.8356,0.8461,0.8366,0.947,not-balanced,100,10,6,5,389,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0128, 'anger': 0.0072, 'anticipation': 0.0126, 'trust': 0.0119, 'surprise': 0.0102, 'sadness': 0.0145, 'disgust': 0.0074, 'joy': 0.0123, 'a_score': 0.4107}",DecisionTreeClassifier()
DecisionTreeClassifier,0.8395,0.8418,0.8395,0.7312,0.8442,0.8338,0.8442,0.8348,0.846,0.836,0.846,0.8366,0.9496,not-balanced,100,10,9,1,345,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0106, 'anger': 0.0068, 'anticipation': 0.0126, 'trust': 0.0118, 'surprise': 0.0104, 'sadness': 0.0113, 'disgust': 0.0079, 'joy': 0.0129, 'a_score': 0.4087}",DecisionTreeClassifier()
