Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
GaussianNB,0.7636,0.7634,0.7636,0.7446,0.7608,0.7604,0.7608,0.7606,0.7577,0.7579,0.7577,0.7578,0.8133,not-balanced,100,10,5,4,326,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': -0.001, 'anticipation': -0.0004, 'trust': -0.0016, 'surprise': -0.0002, 'sadness': -0.0013, 'disgust': -0.0008, 'joy': -0.0001, 'a_score': 0.2194}",GaussianNB()
GaussianNB,0.7612,0.7617,0.7612,0.7435,0.7637,0.7641,0.7637,0.7639,0.7577,0.7583,0.7577,0.758,0.8157,not-balanced,100,10,5,3,991,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0047, 'anger': -0.0022, 'anticipation': -0.0042, 'trust': -0.0011, 'surprise': -0.0012, 'sadness': -0.0046, 'disgust': -0.0054, 'joy': -0.0015, 'a_score': 0.2218}",GaussianNB()
GaussianNB,0.7639,0.7637,0.7639,0.7447,0.7604,0.7586,0.7604,0.7593,0.7572,0.7568,0.7572,0.757,0.8039,not-balanced,100,10,3,3,610,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0031, 'anger': -0.003, 'anticipation': -0.0022, 'trust': -0.0023, 'surprise': 0.0001, 'sadness': -0.0023, 'disgust': -0.0069, 'joy': -0.0013, 'a_score': 0.2187}",GaussianNB()
GaussianNB,0.7633,0.7639,0.7633,0.7413,0.7674,0.7672,0.7674,0.7673,0.7572,0.7572,0.7572,0.7572,0.8135,not-balanced,100,10,2,5,587,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0045, 'anger': -0.0025, 'anticipation': -0.0018, 'trust': 0.0024, 'surprise': -0.0018, 'sadness': -0.0054, 'disgust': -0.0002, 'joy': -0.0004, 'a_score': 0.2151}",GaussianNB()
GaussianNB,0.7594,0.7593,0.7594,0.7384,0.7629,0.7611,0.7629,0.7618,0.7566,0.7558,0.7566,0.7562,0.8169,not-balanced,100,10,4,5,408,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0057, 'anger': -0.0023, 'anticipation': -0.0021, 'trust': -0.0017, 'surprise': 0.0007, 'sadness': -0.0037, 'disgust': 0.0005, 'joy': -0.0014, 'a_score': 0.2136}",GaussianNB()
GaussianNB,0.765,0.765,0.765,0.7446,0.7618,0.7621,0.7618,0.762,0.7565,0.7571,0.7565,0.7568,0.8275,not-balanced,100,10,3,4,860,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0037, 'anger': -0.0016, 'anticipation': -0.002, 'trust': -0.0007, 'surprise': -0.0, 'sadness': -0.002, 'disgust': 0.0009, 'joy': -0.0008, 'a_score': 0.2174}",GaussianNB()
GaussianNB,0.7654,0.7657,0.7654,0.7466,0.7545,0.754,0.7545,0.7543,0.756,0.7563,0.756,0.7562,0.8097,not-balanced,100,10,10,5,779,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.004, 'anger': -0.0023, 'anticipation': -0.0022, 'trust': -0.0026, 'surprise': -0.0011, 'sadness': -0.002, 'disgust': -0.0047, 'joy': -0.002, 'a_score': 0.2229}",GaussianNB()
GaussianNB,0.7551,0.7546,0.7551,0.7348,0.7663,0.7648,0.7663,0.7654,0.7557,0.7548,0.7557,0.7552,0.8046,not-balanced,100,10,4,4,213,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0036, 'anger': -0.0015, 'anticipation': -0.0018, 'trust': -0.0002, 'surprise': 0.001, 'sadness': -0.0054, 'disgust': 0.0, 'joy': 0.0007, 'a_score': 0.2108}",GaussianNB()
GaussianNB,0.7627,0.7633,0.7627,0.742,0.7564,0.7565,0.7564,0.7565,0.7556,0.7564,0.7556,0.756,0.8118,not-balanced,100,10,9,3,304,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0054, 'anger': -0.0031, 'anticipation': -0.0004, 'trust': 0.002, 'surprise': -0.0016, 'sadness': -0.0048, 'disgust': -0.0003, 'joy': -0.0006, 'a_score': 0.2176}",GaussianNB()
GaussianNB,0.7596,0.7596,0.7596,0.7391,0.7609,0.7602,0.7609,0.7606,0.7553,0.7551,0.7553,0.7552,0.805,not-balanced,100,10,2,1,909,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.005, 'anger': -0.0026, 'anticipation': -0.002, 'trust': 0.0022, 'surprise': -0.0023, 'sadness': -0.0048, 'disgust': 0.0005, 'joy': 0.0008, 'a_score': 0.2167}",GaussianNB()
GaussianNB,0.758,0.7575,0.758,0.7371,0.7609,0.7597,0.7609,0.7602,0.7552,0.7545,0.7552,0.7548,0.8106,not-balanced,100,10,9,2,984,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': -0.0028, 'anticipation': -0.0002, 'trust': -0.0014, 'surprise': -0.0013, 'sadness': -0.0037, 'disgust': -0.0012, 'joy': -0.0003, 'a_score': 0.2134}",GaussianNB()
GaussianNB,0.7616,0.7623,0.7616,0.7385,0.7594,0.7602,0.7594,0.7598,0.7543,0.7551,0.7543,0.7546,0.8153,not-balanced,100,10,3,5,524,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0029, 'anger': -0.0022, 'anticipation': -0.0009, 'trust': 0.0015, 'surprise': -0.001, 'sadness': -0.0032, 'disgust': 0.0002, 'joy': 0.0, 'a_score': 0.2181}",GaussianNB()
GaussianNB,0.7588,0.7595,0.7588,0.7399,0.7561,0.7554,0.7561,0.7557,0.7543,0.7547,0.7543,0.7545,0.8116,not-balanced,100,10,8,1,567,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0056, 'anger': -0.0027, 'anticipation': -0.0035, 'trust': -0.0035, 'surprise': -0.0029, 'sadness': -0.0053, 'disgust': -0.0016, 'joy': -0.0017, 'a_score': 0.2142}",GaussianNB()
GaussianNB,0.7616,0.7622,0.7616,0.7407,0.7614,0.7616,0.7614,0.7615,0.754,0.7545,0.754,0.7542,0.8151,not-balanced,100,10,4,1,328,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0016, 'anger': -0.0019, 'anticipation': -0.0013, 'trust': -0.0007, 'surprise': -0.0011, 'sadness': -0.0035, 'disgust': -0.0002, 'joy': -0.001, 'a_score': 0.2103}",GaussianNB()
GaussianNB,0.7598,0.7596,0.7598,0.7406,0.7563,0.7558,0.7563,0.756,0.7538,0.7538,0.7538,0.7538,0.8089,not-balanced,100,10,9,4,348,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0013, 'anger': -0.0032, 'anticipation': -0.0015, 'trust': -0.0001, 'surprise': -0.001, 'sadness': -0.0007, 'disgust': 0.0005, 'joy': -0.0007, 'a_score': 0.219}",GaussianNB()
GaussianNB,0.7583,0.759,0.7583,0.7395,0.7566,0.7559,0.7566,0.7562,0.7536,0.7538,0.7536,0.7537,0.8086,not-balanced,100,10,9,5,883,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0017, 'anticipation': -0.0012, 'trust': 0.0, 'surprise': -0.0011, 'sadness': -0.0026, 'disgust': -0.0001, 'joy': -0.0006, 'a_score': 0.2161}",GaussianNB()
GaussianNB,0.7576,0.7576,0.7576,0.7375,0.756,0.755,0.756,0.7554,0.7534,0.753,0.7534,0.7532,0.8053,not-balanced,100,10,1,4,282,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0017, 'anticipation': -0.0003, 'trust': 0.0007, 'surprise': -0.0009, 'sadness': -0.0036, 'disgust': -0.0019, 'joy': 0.0003, 'a_score': 0.2147}",GaussianNB()
GaussianNB,0.7621,0.7637,0.7621,0.7379,0.7617,0.7611,0.7617,0.7614,0.7532,0.7538,0.7532,0.7535,0.8093,not-balanced,100,10,2,4,705,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0034, 'anger': -0.0022, 'anticipation': -0.0015, 'trust': 0.0024, 'surprise': 0.0006, 'sadness': -0.0043, 'disgust': -0.0016, 'joy': -0.0014, 'a_score': 0.2126}",GaussianNB()
GaussianNB,0.7603,0.7589,0.7603,0.7389,0.7586,0.7573,0.7586,0.7579,0.7532,0.7523,0.7532,0.7527,0.808,not-balanced,100,10,7,3,141,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.002, 'anger': -0.0015, 'anticipation': -0.0005, 'trust': 0.0033, 'surprise': -0.0013, 'sadness': -0.0015, 'disgust': -0.0017, 'joy': 0.0011, 'a_score': 0.2102}",GaussianNB()
GaussianNB,0.7592,0.7584,0.7592,0.7403,0.7628,0.7628,0.7628,0.7628,0.7532,0.7535,0.7532,0.7533,0.8047,not-balanced,100,10,7,4,707,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0038, 'anger': -0.0023, 'anticipation': 0.0003, 'trust': 0.0022, 'surprise': 0.0008, 'sadness': -0.0013, 'disgust': -0.0068, 'joy': -0.0011, 'a_score': 0.2156}",GaussianNB()
GaussianNB,0.7607,0.7607,0.7607,0.7409,0.7583,0.7578,0.7583,0.758,0.7532,0.7534,0.7532,0.7533,0.8101,not-balanced,100,10,10,4,896,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0015, 'anger': -0.001, 'anticipation': -0.002, 'trust': -0.0021, 'surprise': 0.0008, 'sadness': -0.0008, 'disgust': -0.0013, 'joy': -0.0006, 'a_score': 0.2137}",GaussianNB()
GaussianNB,0.7575,0.7578,0.7575,0.738,0.7627,0.7622,0.7627,0.7624,0.7532,0.754,0.7532,0.7536,0.8085,not-balanced,100,10,1,5,152,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0023, 'anger': -0.0027, 'anticipation': -0.0015, 'trust': 0.0013, 'surprise': -0.0007, 'sadness': -0.001, 'disgust': -0.0016, 'joy': -0.0013, 'a_score': 0.216}",GaussianNB()
GaussianNB,0.7575,0.7578,0.7575,0.738,0.7627,0.7622,0.7627,0.7624,0.7532,0.754,0.7532,0.7536,0.8085,not-balanced,100,10,5,2,152,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0024, 'anger': -0.0025, 'anticipation': -0.0021, 'trust': 0.002, 'surprise': -0.0011, 'sadness': -0.0013, 'disgust': -0.0004, 'joy': -0.0014, 'a_score': 0.2161}",GaussianNB()
GaussianNB,0.7598,0.7591,0.7598,0.7404,0.7608,0.76,0.7608,0.7604,0.753,0.7526,0.753,0.7528,0.8015,not-balanced,100,10,8,4,69,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0019, 'anger': -0.0027, 'anticipation': -0.001, 'trust': -0.0027, 'surprise': -0.0001, 'sadness': -0.0014, 'disgust': -0.0011, 'joy': -0.002, 'a_score': 0.2122}",GaussianNB()
GaussianNB,0.7616,0.7613,0.7616,0.7417,0.7555,0.7556,0.7555,0.7556,0.7527,0.7529,0.7527,0.7528,0.8084,not-balanced,100,10,3,2,32,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0023, 'anger': -0.0027, 'anticipation': -0.0012, 'trust': 0.0013, 'surprise': 0.0007, 'sadness': -0.0008, 'disgust': -0.0012, 'joy': -0.0012, 'a_score': 0.2176}",GaussianNB()
GaussianNB,0.7583,0.7589,0.7583,0.742,0.7551,0.7569,0.7551,0.7559,0.7526,0.7544,0.7526,0.7534,0.8116,not-balanced,100,10,7,5,377,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.004, 'anger': -0.002, 'anticipation': -0.0028, 'trust': 0.0, 'surprise': -0.0012, 'sadness': -0.0018, 'disgust': -0.0011, 'joy': -0.0001, 'a_score': 0.2196}",GaussianNB()
GaussianNB,0.7573,0.7569,0.7573,0.7384,0.7606,0.761,0.7606,0.7608,0.7525,0.7526,0.7525,0.7526,0.803,not-balanced,100,10,7,2,762,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0028, 'anger': -0.0023, 'anticipation': -0.0029, 'trust': 0.0031, 'surprise': -0.0003, 'sadness': -0.0013, 'disgust': -0.0026, 'joy': -0.0009, 'a_score': 0.2156}",GaussianNB()
GaussianNB,0.7588,0.7587,0.7588,0.7397,0.757,0.7569,0.757,0.757,0.7522,0.7526,0.7522,0.7524,0.8068,not-balanced,100,10,9,1,327,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0042, 'anger': -0.0027, 'anticipation': -0.0015, 'trust': 0.0013, 'surprise': -0.0019, 'sadness': -0.0049, 'disgust': 0.0002, 'joy': -0.0015, 'a_score': 0.2136}",GaussianNB()
GaussianNB,0.7655,0.7668,0.7655,0.7462,0.7556,0.756,0.7556,0.7558,0.752,0.7537,0.752,0.7527,0.8145,not-balanced,100,10,10,1,367,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0033, 'anger': -0.0009, 'anticipation': -0.0012, 'trust': 0.0014, 'surprise': 0.0005, 'sadness': -0.0053, 'disgust': -0.0001, 'joy': -0.0008, 'a_score': 0.2161}",GaussianNB()
GaussianNB,0.7652,0.7661,0.7652,0.7403,0.7567,0.7575,0.7567,0.7571,0.7518,0.7532,0.7518,0.7524,0.8088,not-balanced,100,10,4,3,47,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': -0.0042, 'anticipation': -0.0012, 'trust': 0.0018, 'surprise': -0.0001, 'sadness': -0.0054, 'disgust': -0.0046, 'joy': -0.0013, 'a_score': 0.2107}",GaussianNB()
GaussianNB,0.7602,0.7607,0.7602,0.742,0.7561,0.7562,0.7561,0.7562,0.7512,0.7522,0.7512,0.7517,0.8079,not-balanced,100,10,8,3,124,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0043, 'anger': -0.0028, 'anticipation': -0.0008, 'trust': 0.0006, 'surprise': 0.001, 'sadness': -0.0017, 'disgust': 0.0003, 'joy': -0.0024, 'a_score': 0.2169}",GaussianNB()
GaussianNB,0.7586,0.7589,0.7586,0.7393,0.7527,0.7524,0.7527,0.7526,0.7512,0.7517,0.7512,0.7514,0.8032,not-balanced,100,10,5,5,517,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0032, 'anger': -0.0018, 'anticipation': -0.0031, 'trust': -0.0022, 'surprise': 0.0001, 'sadness': -0.0033, 'disgust': -0.001, 'joy': -0.0029, 'a_score': 0.2157}",GaussianNB()
GaussianNB,0.7649,0.7663,0.7649,0.7422,0.7597,0.7611,0.7597,0.7603,0.751,0.7527,0.751,0.7517,0.8113,not-balanced,100,10,10,3,647,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0014, 'anger': -0.0021, 'anticipation': -0.0039, 'trust': 0.0022, 'surprise': -0.0019, 'sadness': -0.0049, 'disgust': -0.0014, 'joy': -0.0024, 'a_score': 0.2148}",GaussianNB()
GaussianNB,0.7607,0.7601,0.7607,0.7405,0.758,0.7575,0.758,0.7578,0.75,0.7498,0.75,0.7499,0.8047,not-balanced,100,10,5,1,241,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0006, 'anger': -0.0011, 'anticipation': 0.0001, 'trust': 0.001, 'surprise': -0.0003, 'sadness': -0.0005, 'disgust': -0.0022, 'joy': -0.0034, 'a_score': 0.2126}",GaussianNB()
GaussianNB,0.7563,0.7562,0.7563,0.7372,0.7501,0.7512,0.7501,0.7506,0.75,0.7513,0.75,0.7506,0.8007,not-balanced,100,10,2,3,817,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0007, 'anger': -0.0013, 'anticipation': -0.0034, 'trust': -0.002, 'surprise': -0.0, 'sadness': -0.0007, 'disgust': 0.0004, 'joy': -0.0008, 'a_score': 0.2145}",GaussianNB()
GaussianNB,0.7575,0.7579,0.7575,0.7389,0.7524,0.7527,0.7524,0.7526,0.7494,0.7506,0.7494,0.7499,0.8028,not-balanced,100,10,1,1,827,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0014, 'anger': -0.0014, 'anticipation': -0.0003, 'trust': 0.0011, 'surprise': 0.0015, 'sadness': -0.0012, 'disgust': -0.0002, 'joy': -0.0026, 'a_score': 0.2143}",GaussianNB()
GaussianNB,0.7614,0.7611,0.7614,0.7425,0.7531,0.7531,0.7531,0.7531,0.7492,0.7497,0.7492,0.7494,0.8072,not-balanced,100,10,6,1,312,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0024, 'anger': -0.0025, 'anticipation': -0.0003, 'trust': 0.0038, 'surprise': -0.0002, 'sadness': -0.001, 'disgust': -0.0006, 'joy': 0.0005, 'a_score': 0.2174}",GaussianNB()
GaussianNB,0.7562,0.7573,0.7562,0.7383,0.7576,0.7581,0.7576,0.7578,0.7489,0.7504,0.7489,0.7496,0.8054,not-balanced,100,10,6,4,136,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0025, 'anger': -0.0017, 'anticipation': -0.001, 'trust': 0.0004, 'surprise': 0.0011, 'sadness': -0.0012, 'disgust': -0.0003, 'joy': -0.0032, 'a_score': 0.2157}",GaussianNB()
GaussianNB,0.757,0.758,0.757,0.7399,0.754,0.7537,0.754,0.7538,0.7487,0.7499,0.7487,0.7492,0.8001,not-balanced,100,10,7,1,183,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0014, 'anticipation': -0.0011, 'trust': 0.0014, 'surprise': 0.0007, 'sadness': -0.0009, 'disgust': -0.0019, 'joy': -0.001, 'a_score': 0.2178}",GaussianNB()
GaussianNB,0.7566,0.7571,0.7566,0.7386,0.7515,0.7519,0.7515,0.7517,0.7483,0.7492,0.7483,0.7487,0.8017,not-balanced,100,10,6,3,941,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0018, 'anger': -0.0019, 'anticipation': -0.0022, 'trust': 0.0006, 'surprise': 0.0004, 'sadness': -0.0017, 'disgust': -0.0007, 'joy': -0.0021, 'a_score': 0.2153}",GaussianNB()
