Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
SVC,0.5722,0.5272,0.5722,0.3717,0.5798,0.5418,0.5798,0.5293,0.5804,0.5393,0.5804,0.5274,0.6435,not-balanced,100,10,8,3,977,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0001, 'anger': -0.0001, 'anticipation': 0.0004, 'trust': 0.0004, 'surprise': 0.0004, 'sadness': -0.0003, 'disgust': -0.0001, 'joy': 0.0037, 'a_score': 0.1089}",SVC(probability=True)
SVC,0.5767,0.5349,0.5767,0.3742,0.575,0.5319,0.575,0.5231,0.5803,0.5391,0.5803,0.5279,0.6471,not-balanced,100,10,2,3,39,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0001, 'anger': 0.0001, 'anticipation': 0.0009, 'trust': 0.0004, 'surprise': 0.0007, 'sadness': -0.0003, 'disgust': 0.0006, 'joy': 0.0037, 'a_score': 0.1087}",SVC(probability=True)
SVC,0.5655,0.5213,0.5655,0.3823,0.5874,0.5426,0.5874,0.5576,0.58,0.5354,0.58,0.5494,0.668,not-balanced,100,10,9,5,80,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0018, 'anger': -0.0026, 'anticipation': -0.0003, 'trust': -0.003, 'surprise': -0.0001, 'sadness': 0.0004, 'disgust': 0.0005, 'joy': 0.0001, 'a_score': 0.1141}",SVC(probability=True)
SVC,0.5598,0.5161,0.5598,0.3805,0.586,0.5416,0.586,0.5567,0.5795,0.5349,0.5795,0.5489,0.6586,not-balanced,100,10,10,5,270,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0002, 'anticipation': -0.0006, 'trust': -0.0018, 'surprise': -0.0001, 'sadness': -0.0003, 'disgust': -0.0001, 'joy': 0.0003, 'a_score': 0.1146}",SVC(probability=True)
SVC,0.5686,0.523,0.5686,0.3858,0.5906,0.5479,0.5906,0.5619,0.5795,0.5349,0.5795,0.5488,0.6545,not-balanced,100,10,10,1,306,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0023, 'anger': -0.0025, 'anticipation': 0.0001, 'trust': -0.0, 'surprise': 0.0003, 'sadness': 0.0001, 'disgust': -0.0002, 'joy': 0.0, 'a_score': 0.1123}",SVC(probability=True)
SVC,0.5553,0.5118,0.5553,0.3767,0.5858,0.5412,0.5858,0.5561,0.579,0.5346,0.579,0.5489,0.6678,not-balanced,100,10,1,4,640,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0019, 'anger': -0.0004, 'anticipation': -0.0012, 'trust': -0.0003, 'surprise': 0.0006, 'sadness': 0.0, 'disgust': -0.0003, 'joy': 0.0001, 'a_score': 0.1157}",SVC(probability=True)
SVC,0.5665,0.5218,0.5665,0.3841,0.5861,0.5425,0.5861,0.5575,0.5787,0.5343,0.5787,0.5493,0.6693,not-balanced,100,10,9,4,613,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.0027, 'anticipation': 0.0003, 'trust': 0.0003, 'surprise': -0.0, 'sadness': -0.0002, 'disgust': -0.0003, 'joy': 0.0004, 'a_score': 0.1113}",SVC(probability=True)
SVC,0.5681,0.5255,0.5681,0.3869,0.5796,0.5334,0.5796,0.5496,0.5779,0.5334,0.5779,0.5479,0.6727,not-balanced,100,10,1,1,11,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0011, 'anger': -0.0003, 'anticipation': -0.0003, 'trust': -0.0017, 'surprise': 0.0002, 'sadness': 0.0, 'disgust': 0.0001, 'joy': -0.0001, 'a_score': 0.1148}",SVC(probability=True)
SVC,0.5723,0.5291,0.5723,0.3823,0.5795,0.5338,0.5795,0.5467,0.5768,0.5321,0.5768,0.5433,0.6589,not-balanced,100,10,8,1,479,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0005, 'anger': -0.0017, 'anticipation': 0.0008, 'trust': -0.0012, 'surprise': -0.0026, 'sadness': -0.0003, 'disgust': 0.0024, 'joy': 0.0023, 'a_score': 0.1072}",SVC(probability=True)
SVC,0.5728,0.5291,0.5728,0.386,0.5775,0.532,0.5775,0.5449,0.5762,0.5315,0.5762,0.5432,0.6604,not-balanced,100,10,5,2,224,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0028, 'anger': -0.0019, 'anticipation': -0.0013, 'trust': -0.0007, 'surprise': -0.0022, 'sadness': -0.0004, 'disgust': 0.002, 'joy': 0.0008, 'a_score': 0.1092}",SVC(probability=True)
SVC,0.5733,0.53,0.5733,0.3889,0.5683,0.5227,0.5683,0.5367,0.5756,0.531,0.5756,0.5438,0.6637,not-balanced,100,10,7,4,375,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0017, 'anger': -0.0012, 'anticipation': -0.0007, 'trust': -0.0002, 'surprise': 0.0004, 'sadness': 0.0029, 'disgust': -0.0017, 'joy': 0.0015, 'a_score': 0.1153}",SVC(probability=True)
SVC,0.5733,0.53,0.5733,0.3889,0.5683,0.5227,0.5683,0.5367,0.5756,0.531,0.5756,0.5438,0.6632,not-balanced,100,10,3,3,375,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': -0.0026, 'anticipation': -0.0018, 'trust': -0.0002, 'surprise': 0.0003, 'sadness': 0.003, 'disgust': -0.0023, 'joy': 0.0016, 'a_score': 0.115}",SVC(probability=True)
SVC,0.5548,0.5113,0.5548,0.377,0.5808,0.5364,0.5808,0.5527,0.5751,0.531,0.5751,0.5469,0.6721,not-balanced,100,10,6,1,740,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0022, 'anger': -0.0006, 'anticipation': 0.0008, 'trust': 0.0011, 'surprise': 0.0001, 'sadness': 0.0, 'disgust': 0.0003, 'joy': 0.0001, 'a_score': 0.1088}",SVC(probability=True)
SVC,0.5578,0.5126,0.5578,0.3771,0.5766,0.534,0.5766,0.5491,0.5739,0.5298,0.5739,0.5456,0.675,not-balanced,100,10,6,3,74,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': -0.0003, 'anticipation': 0.0004, 'trust': 0.0028, 'surprise': -0.0, 'sadness': 0.0002, 'disgust': -0.0, 'joy': 0.0008, 'a_score': 0.1134}",SVC(probability=True)
SVC,0.5642,0.519,0.5642,0.3797,0.5517,0.5082,0.5517,0.5197,0.5501,0.5051,0.5501,0.5166,0.6755,not-balanced,100,10,5,3,417,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': -0.0003, 'anticipation': 0.0001, 'trust': 0.0002, 'surprise': -0.0, 'sadness': -0.0005, 'disgust': -0.0014, 'joy': 0.0005, 'a_score': 0.092}",SVC(probability=True)
SVC,0.5754,0.5319,0.5754,0.3851,0.5469,0.5033,0.5469,0.52,0.5461,0.5026,0.5461,0.518,0.6547,not-balanced,100,10,1,5,774,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0039, 'anger': -0.0026, 'anticipation': -0.0019, 'trust': -0.0023, 'surprise': 0.0, 'sadness': -0.0033, 'disgust': -0.0027, 'joy': -0.0, 'a_score': 0.0776}",SVC(probability=True)
SVC,0.5673,0.5231,0.5673,0.3838,0.5466,0.5044,0.5466,0.5202,0.5457,0.5024,0.5457,0.5182,0.6504,not-balanced,100,10,8,2,560,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.004, 'anger': -0.0021, 'anticipation': -0.0023, 'trust': -0.0011, 'surprise': 0.0, 'sadness': -0.0033, 'disgust': -0.0026, 'joy': -0.0002, 'a_score': 0.0779}",SVC(probability=True)
SVC,0.5639,0.5193,0.5639,0.379,0.5416,0.5,0.5416,0.5156,0.545,0.502,0.545,0.5182,0.6571,not-balanced,100,10,4,4,992,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.0025, 'anticipation': -0.0023, 'trust': -0.004, 'surprise': 0.0001, 'sadness': -0.0, 'disgust': -0.0004, 'joy': 0.0001, 'a_score': 0.0792}",SVC(probability=True)
