Algorithm,Train Accuracy,Train Precision,Train Recall,Train F1 Score,Test Accuracy,Test Precision,Test Recall,Test F1 Score,Val. Accuracy,Val. Precision,Val. Recall,Val. F1 Score,AUC,Bal. Strategy,% of Features,Folds,Fold,Execution,Random State,Feat. Selec. Strategy,Features,Features Importance,Model
LogisticRegression,0.7813,0.7813,0.7813,0.7641,0.7844,0.7845,0.7844,0.7845,0.7786,0.7794,0.7786,0.779,0.8227,not-balanced,100,10,5,3,956,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0034, 'anger': 0.0001, 'anticipation': 0.0016, 'trust': -0.0004, 'surprise': -0.0018, 'sadness': 0.0002, 'disgust': -0.0033, 'joy': 0.0004, 'a_score': 0.2401}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7821,0.7821,0.7821,0.7644,0.7803,0.7811,0.7803,0.7807,0.7781,0.7792,0.7781,0.7786,0.8262,not-balanced,100,10,8,2,960,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0018, 'anger': 0.0, 'anticipation': 0.0006, 'trust': 0.0, 'surprise': -0.0019, 'sadness': 0.0005, 'disgust': -0.0029, 'joy': 0.0, 'a_score': 0.2412}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7836,0.7841,0.7836,0.7675,0.7787,0.779,0.7787,0.7788,0.7781,0.7794,0.7781,0.7787,0.8276,not-balanced,100,10,7,5,245,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0015, 'anger': -0.0, 'anticipation': 0.0009, 'trust': -0.0003, 'surprise': -0.0011, 'sadness': 0.0, 'disgust': -0.0026, 'joy': 0.0007, 'a_score': 0.2457}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7834,0.784,0.7834,0.7669,0.7769,0.7772,0.7769,0.7771,0.7781,0.7793,0.7781,0.7787,0.8267,not-balanced,100,10,2,5,292,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0027, 'anger': 0.0003, 'anticipation': 0.0002, 'trust': 0.0002, 'surprise': -0.0014, 'sadness': -0.0007, 'disgust': -0.0037, 'joy': -0.0001, 'a_score': 0.2444}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7834,0.784,0.7834,0.7669,0.7769,0.7772,0.7769,0.7771,0.7781,0.7793,0.7781,0.7787,0.8267,not-balanced,100,10,1,4,292,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': 0.0004, 'anticipation': 0.0, 'trust': 0.0006, 'surprise': -0.0017, 'sadness': -0.0004, 'disgust': -0.0032, 'joy': 0.0003, 'a_score': 0.2445}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7813,0.7816,0.7813,0.7643,0.7826,0.7828,0.7826,0.7827,0.7781,0.7789,0.7781,0.7785,0.8237,not-balanced,100,10,3,2,148,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0018, 'anger': -0.0001, 'anticipation': -0.0002, 'trust': 0.0, 'surprise': -0.0012, 'sadness': -0.0007, 'disgust': -0.0032, 'joy': 0.0009, 'a_score': 0.2398}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7779,0.7798,0.7779,0.7629,0.7812,0.7814,0.7812,0.7813,0.778,0.7797,0.778,0.7788,0.8253,not-balanced,100,10,6,3,333,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0003, 'anticipation': -0.0, 'trust': -0.0003, 'surprise': -0.0022, 'sadness': -0.0008, 'disgust': -0.0032, 'joy': -0.0004, 'a_score': 0.2419}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7802,0.7804,0.7802,0.7636,0.7827,0.7834,0.7827,0.783,0.778,0.7791,0.778,0.7785,0.8225,not-balanced,100,10,7,2,615,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0014, 'anger': 0.0005, 'anticipation': 0.0007, 'trust': 0.0003, 'surprise': -0.001, 'sadness': 0.0005, 'disgust': -0.0035, 'joy': 0.0005, 'a_score': 0.2428}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7815,0.7828,0.7815,0.7655,0.778,0.7782,0.778,0.7781,0.778,0.7796,0.778,0.7787,0.8279,not-balanced,100,10,10,1,830,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0038, 'anger': -0.0003, 'anticipation': 0.0008, 'trust': 0.0003, 'surprise': -0.0006, 'sadness': 0.0002, 'disgust': -0.0039, 'joy': 0.0, 'a_score': 0.2434}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7818,0.7826,0.7818,0.7658,0.7789,0.7797,0.7789,0.7793,0.7779,0.7794,0.7779,0.7786,0.8275,not-balanced,100,10,2,2,53,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0023, 'anger': -0.0004, 'anticipation': 0.0004, 'trust': 0.0003, 'surprise': -0.0003, 'sadness': -0.0001, 'disgust': -0.004, 'joy': 0.0003, 'a_score': 0.2417}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.783,0.784,0.783,0.7671,0.7787,0.7794,0.7787,0.7791,0.7779,0.7794,0.7779,0.7785,0.8253,not-balanced,100,10,7,1,939,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0026, 'anger': -0.0004, 'anticipation': -0.0001, 'trust': -0.0, 'surprise': -0.001, 'sadness': 0.0007, 'disgust': -0.0037, 'joy': 0.0003, 'a_score': 0.2475}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7803,0.781,0.7803,0.7639,0.7806,0.7815,0.7806,0.7811,0.7779,0.7793,0.7779,0.7785,0.8253,not-balanced,100,10,9,4,314,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0019, 'anger': -0.0001, 'anticipation': 0.0002, 'trust': 0.0001, 'surprise': -0.0026, 'sadness': 0.0001, 'disgust': -0.0039, 'joy': -0.0004, 'a_score': 0.2418}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7798,0.7797,0.7798,0.7622,0.7824,0.7837,0.7824,0.783,0.7779,0.7791,0.7779,0.7784,0.8215,not-balanced,100,10,1,1,531,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': -0.0002, 'anticipation': -0.0001, 'trust': -0.0001, 'surprise': -0.002, 'sadness': -0.0, 'disgust': -0.0027, 'joy': -0.0, 'a_score': 0.2401}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7823,0.7826,0.7823,0.7654,0.7806,0.7807,0.7806,0.7807,0.7778,0.7788,0.7778,0.7782,0.8287,not-balanced,100,10,8,3,505,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0003, 'anger': 0.0004, 'anticipation': -0.0009, 'trust': -0.0016, 'surprise': -0.0007, 'sadness': -0.0015, 'disgust': -0.0028, 'joy': -0.0011, 'a_score': 0.246}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7809,0.7813,0.7809,0.7641,0.7803,0.7812,0.7803,0.7807,0.7778,0.779,0.7778,0.7784,0.8237,not-balanced,100,10,3,4,975,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0022, 'anger': -0.0001, 'anticipation': -0.0002, 'trust': -0.0004, 'surprise': -0.0013, 'sadness': -0.0002, 'disgust': -0.0032, 'joy': -0.0006, 'a_score': 0.2424}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7846,0.7855,0.7846,0.7685,0.775,0.775,0.775,0.775,0.7776,0.7793,0.7776,0.7784,0.8318,not-balanced,100,10,9,1,165,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0025, 'anger': -0.0004, 'anticipation': -0.0003, 'trust': -0.0002, 'surprise': -0.0018, 'sadness': -0.0001, 'disgust': -0.0033, 'joy': -0.0005, 'a_score': 0.247}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.784,0.7839,0.784,0.7671,0.7797,0.78,0.7797,0.7798,0.7775,0.778,0.7775,0.7777,0.8239,not-balanced,100,10,2,3,468,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0027, 'anger': -0.0002, 'anticipation': -0.0008, 'trust': -0.0004, 'surprise': 0.0, 'sadness': -0.0009, 'disgust': -0.0023, 'joy': -0.0008, 'a_score': 0.2411}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7804,0.7809,0.7804,0.7635,0.7804,0.7812,0.7804,0.7807,0.7774,0.7788,0.7774,0.778,0.824,not-balanced,100,10,10,2,146,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0001, 'anger': -0.0, 'anticipation': 0.0008, 'trust': -0.0008, 'surprise': -0.0001, 'sadness': 0.0003, 'disgust': -0.0023, 'joy': 0.0001, 'a_score': 0.2426}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7793,0.7797,0.7793,0.7617,0.7825,0.7836,0.7825,0.783,0.7774,0.7787,0.7774,0.778,0.8217,not-balanced,100,10,5,2,457,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0018, 'anger': -0.0004, 'anticipation': 0.0001, 'trust': 0.0003, 'surprise': -0.0021, 'sadness': -0.0003, 'disgust': -0.0034, 'joy': 0.0003, 'a_score': 0.24}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7843,0.7856,0.7843,0.7685,0.7747,0.7752,0.7747,0.7749,0.7774,0.779,0.7774,0.7781,0.8285,not-balanced,100,10,1,5,535,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0042, 'anger': -0.0003, 'anticipation': 0.0001, 'trust': -0.0005, 'surprise': -0.0018, 'sadness': -0.0, 'disgust': -0.0036, 'joy': -0.0008, 'a_score': 0.2476}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7819,0.7828,0.7819,0.7652,0.7807,0.7803,0.7807,0.7805,0.7774,0.7785,0.7774,0.7779,0.8264,not-balanced,100,10,1,2,883,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0015, 'anger': 0.0, 'anticipation': 0.0001, 'trust': -0.0003, 'surprise': -0.0019, 'sadness': 0.0001, 'disgust': -0.0032, 'joy': -0.0005, 'a_score': 0.2423}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7815,0.782,0.7815,0.7642,0.782,0.782,0.782,0.782,0.7772,0.7782,0.7772,0.7777,0.8255,not-balanced,100,10,4,3,907,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': -0.0001, 'anticipation': -0.0008, 'trust': -0.0007, 'surprise': -0.0028, 'sadness': -0.0, 'disgust': -0.0037, 'joy': -0.0004, 'a_score': 0.2419}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7797,0.7808,0.7797,0.7631,0.781,0.7813,0.781,0.7812,0.7772,0.7786,0.7772,0.7778,0.8241,not-balanced,100,10,6,2,80,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.0001, 'anticipation': -0.0, 'trust': -0.0009, 'surprise': -0.0024, 'sadness': -0.0014, 'disgust': -0.0028, 'joy': 0.0, 'a_score': 0.2399}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7793,0.7801,0.7793,0.7635,0.783,0.7839,0.783,0.7834,0.7771,0.7787,0.7771,0.7778,0.8255,not-balanced,100,10,6,4,785,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0021, 'anger': 0.0, 'anticipation': 0.0002, 'trust': -0.0004, 'surprise': -0.0013, 'sadness': -0.0015, 'disgust': -0.0013, 'joy': 0.0004, 'a_score': 0.2434}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7806,0.7821,0.7806,0.7653,0.7787,0.7791,0.7787,0.7788,0.777,0.7786,0.777,0.7777,0.8295,not-balanced,100,10,7,4,76,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0032, 'anger': 0.0, 'anticipation': 0.0001, 'trust': -0.0012, 'surprise': -0.0023, 'sadness': 0.0, 'disgust': -0.0029, 'joy': -0.0001, 'a_score': 0.2444}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.779,0.7797,0.779,0.7615,0.7836,0.7841,0.7836,0.7839,0.777,0.7784,0.777,0.7776,0.8249,not-balanced,100,10,10,3,587,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0002, 'anger': 0.0001, 'anticipation': 0.001, 'trust': -0.001, 'surprise': -0.0008, 'sadness': -0.0001, 'disgust': -0.0034, 'joy': 0.0003, 'a_score': 0.2409}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.781,0.7817,0.781,0.7643,0.7805,0.7812,0.7805,0.7808,0.7766,0.7781,0.7766,0.7773,0.8272,not-balanced,100,10,10,4,156,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0006, 'anger': -0.0, 'anticipation': 0.0005, 'trust': 0.0003, 'surprise': -0.0015, 'sadness': 0.0003, 'disgust': -0.0038, 'joy': -0.0001, 'a_score': 0.2442}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.776,0.7773,0.776,0.7605,0.785,0.786,0.785,0.7855,0.776,0.778,0.776,0.7769,0.8243,not-balanced,100,10,3,3,444,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0017, 'anger': -0.0001, 'anticipation': 0.0001, 'trust': -0.0004, 'surprise': -0.0027, 'sadness': -0.0, 'disgust': -0.0031, 'joy': -0.0003, 'a_score': 0.242}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7811,0.7817,0.7811,0.7651,0.778,0.7796,0.778,0.7787,0.7759,0.7775,0.7759,0.7766,0.8245,not-balanced,100,10,2,4,422,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0002, 'anger': -0.0005, 'anticipation': 0.0009, 'trust': -0.0006, 'surprise': -0.0028, 'sadness': 0.0003, 'disgust': -0.003, 'joy': -0.0002, 'a_score': 0.2434}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7837,0.7836,0.7837,0.7665,0.7782,0.7792,0.7782,0.7787,0.7758,0.7776,0.7758,0.7766,0.8249,not-balanced,100,10,4,4,312,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.003, 'anger': -0.0002, 'anticipation': 0.0004, 'trust': -0.0002, 'surprise': -0.0003, 'sadness': -0.0014, 'disgust': -0.0026, 'joy': 0.0001, 'a_score': 0.2441}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7801,0.7814,0.7801,0.7644,0.7817,0.7817,0.7817,0.7817,0.7757,0.7773,0.7757,0.7764,0.8251,not-balanced,100,10,5,4,108,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0005, 'anger': 0.0, 'anticipation': 0.0005, 'trust': 0.0004, 'surprise': -0.0021, 'sadness': -0.0011, 'disgust': -0.0011, 'joy': 0.0005, 'a_score': 0.2458}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7804,0.7813,0.7804,0.765,0.776,0.778,0.776,0.7769,0.7757,0.7782,0.7757,0.7767,0.8254,not-balanced,100,10,8,1,4,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0011, 'anger': -0.0002, 'anticipation': 0.0, 'trust': -0.0002, 'surprise': -0.0002, 'sadness': 0.0001, 'disgust': -0.0027, 'joy': 0.0002, 'a_score': 0.2453}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7811,0.7815,0.7811,0.7643,0.7796,0.7807,0.7796,0.7801,0.7752,0.7771,0.7752,0.776,0.8238,not-balanced,100,10,7,3,356,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0016, 'anger': -0.0001, 'anticipation': 0.0004, 'trust': -0.0004, 'surprise': 0.0005, 'sadness': 0.0001, 'disgust': -0.0023, 'joy': 0.0005, 'a_score': 0.2388}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7825,0.7838,0.7825,0.7663,0.7738,0.7749,0.7738,0.7743,0.7751,0.7773,0.7751,0.776,0.8278,not-balanced,100,10,1,3,77,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0004, 'anger': 0.0008, 'anticipation': 0.0005, 'trust': 0.0, 'surprise': -0.0004, 'sadness': -0.0001, 'disgust': -0.003, 'joy': -0.0008, 'a_score': 0.2482}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7795,0.7801,0.7795,0.7626,0.7794,0.7815,0.7794,0.7803,0.775,0.7776,0.775,0.7761,0.8232,not-balanced,100,10,3,1,305,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0035, 'anger': -0.0002, 'anticipation': -0.0, 'trust': -0.0014, 'surprise': 0.0, 'sadness': 0.0002, 'disgust': -0.0039, 'joy': -0.0004, 'a_score': 0.2407}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7786,0.7792,0.7786,0.7613,0.7831,0.784,0.7831,0.7835,0.7748,0.7766,0.7748,0.7756,0.8236,not-balanced,100,10,2,1,487,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0022, 'anger': -0.0003, 'anticipation': 0.0004, 'trust': -0.0002, 'surprise': 0.0, 'sadness': -0.0008, 'disgust': -0.0037, 'joy': -0.0007, 'a_score': 0.2429}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7808,0.7831,0.7808,0.7658,0.7729,0.7746,0.7729,0.7736,0.7744,0.7778,0.7744,0.7757,0.8301,not-balanced,100,10,4,5,694,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': 0.0007, 'anger': 0.0001, 'anticipation': 0.0007, 'trust': 0.0001, 'surprise': -0.0003, 'sadness': 0.0006, 'disgust': -0.0022, 'joy': -0.0004, 'a_score': 0.2465}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7781,0.7795,0.7781,0.7622,0.7809,0.7833,0.7809,0.7819,0.7738,0.7771,0.7738,0.7751,0.8275,not-balanced,100,10,3,5,344,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0006, 'anger': -0.0002, 'anticipation': 0.0003, 'trust': 0.0005, 'surprise': 0.0003, 'sadness': 0.0002, 'disgust': -0.0007, 'joy': -0.0004, 'a_score': 0.2394}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
LogisticRegression,0.7773,0.7792,0.7773,0.7615,0.7792,0.7807,0.7792,0.7798,0.7734,0.7759,0.7734,0.7744,0.8242,not-balanced,100,10,9,2,691,kbest,"['fear', 'anger', 'anticipation', 'trust', 'surprise', 'sadness', 'disgust', 'joy', 'a_score']","{'fear': -0.0, 'anger': 0.0002, 'anticipation': 0.0003, 'trust': -0.0015, 'surprise': -0.0016, 'sadness': -0.0001, 'disgust': -0.0023, 'joy': -0.0007, 'a_score': 0.2399}","LogisticRegression(max_iter=100000, multi_class='multinomial')"
